'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[16:40:06.548 01/04/1996]',0.080,0.021,77.550,24.996,17.587,0.190,48.100
'[16:40:06.550 01/04/1996]',0.083,0.021,77.550,24.996,17.587,0.190,48.100
'[16:40:06.552 01/04/1996]',0.087,0.021,81.150,24.570,17.188,0.190,48.133
'[16:40:06.554 01/04/1996]',0.090,0.031,81.150,24.570,17.188,0.190,48.133
'[16:40:06.556 01/04/1996]',0.094,0.031,81.150,24.570,17.188,0.190,48.133
'[16:40:06.558 01/04/1996]',0.099,0.031,81.150,24.570,17.188,0.190,48.133
'[16:40:06.560 01/04/1996]',0.104,0.041,85.950,24.270,16.650,0.187,48.167
'[16:40:06.562 01/04/1996]',0.109,0.031,85.950,24.270,16.650,0.187,48.167
'[16:40:06.564 01/04/1996]',0.115,0.041,85.950,24.270,16.650,0.187,48.167
'[16:40:06.566 01/04/1996]',0.122,0.051,85.950,24.270,16.650,0.187,48.167
'[16:40:06.568 01/04/1996]',0.127,0.051,91.500,24.170,15.950,0.178,48.067
'[16:40:06.570 01/04/1996]',0.133,0.061,91.500,24.170,15.950,0.178,48.067
'[16:40:06.572 01/04/1996]',0.137,0.071,91.500,24.170,15.950,0.178,48.067
'[16:40:06.574 01/04/1996]',0.141,0.071,91.500,24.170,15.950,0.178,48.067
'[16:40:06.576 01/04/1996]',0.143,0.071,97.250,24.045,15.250,0.170,48.017
'[16:40:06.578 01/04/1996]',0.145,0.071,97.250,24.045,15.250,0.170,48.017
'[16:40:06.580 01/04/1996]',0.146,0.071,97.250,24.045,15.250,0.170,48.017
'[16:40:06.582 01/04/1996]',0.147,0.071,97.250,24.045,15.250,0.170,48.017
'[16:40:06.584 01/04/1996]',0.147,0.071,102.800,23.745,14.662,0.164,47.967
'[16:40:06.586 01/04/1996]',0.147,0.071,102.800,23.745,14.662,0.164,47.967
'[16:40:06.588 01/04/1996]',0.146,0.071,102.800,23.745,14.662,0.164,47.967
'[16:40:06.590 01/04/1996]',0.145,0.071,102.800,23.745,14.662,0.164,47.967
'[16:40:06.592 01/04/1996]',0.145,0.082,107.750,23.119,14.200,0.158,47.917
'[16:40:06.594 01/04/1996]',0.144,0.071,107.750,23.119,14.200,0.158,47.917
'[16:40:06.596 01/04/1996]',0.144,0.082,107.750,23.119,14.200,0.158,47.917
'[16:40:06.598 01/04/1996]',0.143,0.071,107.750,23.119,14.200,0.158,47.917
'[16:40:06.600 01/04/1996]',0.140,0.071,111.700,22.344,13.838,0.155,47.867
'[16:40:06.602 01/04/1996]',0.138,0.071,111.700,22.344,13.838,0.155,47.867
'[16:40:06.604 01/04/1996]',0.134,0.071,111.700,22.344,13.838,0.155,47.867
'[16:40:06.606 01/04/1996]',0.130,0.071,111.700,22.344,13.838,0.155,47.867
'[16:40:06.608 01/04/1996]',0.126,0.071,114.250,21.518,13.488,0.152,47.850
'[16:40:06.610 01/04/1996]',0.122,0.082,114.250,21.518,13.488,0.152,47.850
'[16:40:06.612 01/04/1996]',0.116,0.071,114.250,21.518,13.488,0.152,47.850
'[16:40:06.614 01/04/1996]',0.111,0.071,114.250,21.518,13.488,0.152,47.850
'[16:40:06.616 01/04/1996]',0.106,0.071,114.900,20.642,13.200,0.155,47.833
'[16:40:06.618 01/04/1996]',0.100,0.071,114.900,20.642,13.200,0.155,47.833
'[16:40:06.620 01/04/1996]',0.095,0.071,114.900,20.642,13.200,0.155,47.833
'[16:40:06.622 01/04/1996]',0.090,0.051,114.900,20.642,13.200,0.155,47.833
'[16:40:06.624 01/04/1996]',0.086,0.051,113.700,19.766,12.850,0.158,47.817
'[16:40:06.626 01/04/1996]',0.082,0.051,113.700,19.766,12.850,0.158,47.817
'[16:40:06.628 01/04/1996]',0.080,0.051,113.700,19.766,12.850,0.158,47.817
'[16:40:06.630 01/04/1996]',0.077,0.051,113.700,19.766,12.850,0.158,47.817
'[16:40:06.632 01/04/1996]',0.075,0.051,111.050,18.941,12.500,0.164,47.733
'[16:40:06.634 01/04/1996]',0.073,0.051,111.050,18.941,12.500,0.164,47.733
'[16:40:06.636 01/04/1996]',0.070,0.051,111.050,18.941,12.500,0.164,47.733
'[16:40:06.638 01/04/1996]',0.068,0.051,111.050,18.941,12.500,0.164,47.733
'[16:40:06.640 01/04/1996]',0.063,0.051,107.300,18.365,12.200,0.170,47.700
'[16:40:06.642 01/04/1996]',0.058,0.051,107.300,18.365,12.200,0.170,47.700
'[16:40:06.644 01/04/1996]',0.051,0.051,107.300,18.365,12.200,0.170,47.700
'[16:40:06.646 01/04/1996]',0.045,0.041,107.300,18.365,12.200,0.170,47.700
'[16:40:06.648 01/04/1996]',0.040,0.031,102.750,17.765,11.963,0.178,47.667
'[16:40:06.650 01/04/1996]',0.034,0.021,102.750,17.765,11.963,0.178,47.667
'[16:40:06.652 01/04/1996]',0.030,0.011,102.750,17.765,11.963,0.178,47.667
'[16:40:06.654 01/04/1996]',0.027,0.011,102.750,17.765,11.963,0.178,47.667
'[16:40:06.656 01/04/1996]',0.024,0.021,97.500,17.064,11.738,0.190,47.633
'[16:40:06.658 01/04/1996]',0.021,0.011,97.500,17.064,11.738,0.190,47.633
'[16:40:06.660 01/04/1996]',0.018,0.011,97.500,17.064,11.738,0.190,47.633
'[16:40:06.662 01/04/1996]',0.016,0.011,97.500,17.064,11.738,0.190,47.633
'[16:40:06.664 01/04/1996]',0.013,0.001,91.750,16.063,11.562,0.199,47.567
'[16:40:06.666 01/04/1996]',0.010,0.001,91.750,16.063,11.562,0.199,47.567
'[16:40:06.668 01/04/1996]',0.007,0.001,91.750,16.063,11.562,0.199,47.567
'[16:40:06.670 01/04/1996]',0.004,0.001,91.750,16.063,11.562,0.199,47.567
'[16:40:06.672 01/04/1996]',0.000,0.001,86.050,15.088,11.325,0.207,47.533
'[16:40:06.674 01/04/1996]',-0.003,0.001,86.050,15.088,11.325,0.207,47.533
'[16:40:06.676 01/04/1996]',-0.006,0.001,86.050,15.088,11.325,0.207,47.533
'[16:40:06.678 01/04/1996]',-0.008,-0.009,86.050,15.088,11.325,0.207,47.533
'[16:40:06.680 01/04/1996]',-0.009,-0.009,80.950,14.487,11.213,0.210,47.500
'[16:40:06.682 01/04/1996]',-0.010,-0.019,80.950,14.487,11.213,0.210,47.500
'[16:40:06.684 01/04/1996]',-0.009,-0.019,80.950,14.487,11.213,0.210,47.500
'[16:40:06.686 01/04/1996]',-0.008,-0.019,80.950,14.487,11.213,0.210,47.500
'[16:40:06.688 01/04/1996]',-0.008,-0.009,76.450,14.262,11.150,0.213,47.467
'[16:40:06.690 01/04/1996]',-0.008,-0.009,76.450,14.262,11.150,0.213,47.467
'[16:40:06.692 01/04/1996]',-0.009,0.001,76.450,14.262,11.150,0.213,47.467
'[16:40:06.694 01/04/1996]',-0.010,0.001,76.450,14.262,11.150,0.213,47.467
'[16:40:06.696 01/04/1996]',-0.012,-0.009,72.550,13.962,11.262,0.210,47.283
'[16:40:06.698 01/04/1996]',-0.014,-0.009,72.550,13.962,11.262,0.210,47.283
'[16:40:06.700 01/04/1996]',-0.016,-0.019,72.550,13.962,11.262,0.210,47.283
'[16:40:06.702 01/04/1996]',-0.018,-0.019,72.550,13.962,11.262,0.210,47.283
'[16:40:06.704 01/04/1996]',-0.019,-0.019,69.600,13.486,11.387,0.207,47.133
'[16:40:06.706 01/04/1996]',-0.020,-0.019,69.600,13.486,11.387,0.207,47.133
'[16:40:06.708 01/04/1996]',-0.020,-0.029,69.600,13.486,11.387,0.207,47.133
'[16:40:06.710 01/04/1996]',-0.019,-0.019,69.600,13.486,11.387,0.207,47.133
'[16:40:06.712 01/04/1996]',-0.018,-0.019,68.200,12.911,11.562,0.202,46.983
'[16:40:06.714 01/04/1996]',-0.017,-0.019,68.200,12.911,11.562,0.202,46.983
'[16:40:06.716 01/04/1996]',-0.015,-0.019,68.200,12.911,11.562,0.202,46.983
'[16:40:06.718 01/04/1996]',-0.014,-0.029,68.200,12.911,11.562,0.202,46.983
'[16:40:06.720 01/04/1996]',-0.012,-0.019,67.700,12.736,11.675,0.187,46.833
'[16:40:06.722 01/04/1996]',-0.011,-0.019,67.700,12.736,11.675,0.187,46.833
'[16:40:06.724 01/04/1996]',-0.012,-0.009,67.700,12.736,11.675,0.187,46.833
'[16:40:06.726 01/04/1996]',-0.012,-0.019,67.700,12.736,11.675,0.187,46.833
'[16:40:06.728 01/04/1996]',-0.012,-0.019,65.950,13.311,11.738,0.175,46.433
'[16:40:06.730 01/04/1996]',-0.013,-0.019,65.950,13.311,11.738,0.175,46.433
'[16:40:06.732 01/04/1996]',-0.014,-0.019,65.950,13.311,11.738,0.175,46.433
'[16:40:06.734 01/04/1996]',-0.014,-0.019,65.950,13.311,11.738,0.175,46.433
'[16:40:06.736 01/04/1996]',-0.014,-0.019,61.950,14.537,11.675,0.158,46.033
'[16:40:06.738 01/04/1996]',-0.013,-0.019,61.950,14.537,11.675,0.158,46.033
'[16:40:06.740 01/04/1996]',-0.012,-0.019,61.950,14.537,11.675,0.158,46.033
'[16:40:06.742 01/04/1996]',-0.011,-0.019,61.950,14.537,11.675,0.158,46.033
'[16:40:06.744 01/04/1996]',-0.010,-0.019,58.400,15.838,11.500,0.138,45.633
'[16:40:06.746 01/04/1996]',-0.009,-0.019,58.400,15.838,11.500,0.138,45.633
'[16:40:06.748 01/04/1996]',-0.007,-0.019,58.400,15.838,11.500,0.138,45.633
'[16:40:06.750 01/04/1996]',-0.005,-0.029,58.400,15.838,11.500,0.138,45.633
'[16:40:06.752 01/04/1996]',-0.003,-0.019,58.500,16.714,11.150,0.117,45.233
'[16:40:06.754 01/04/1996]',-0.001,-0.029,58.500,16.714,11.150,0.117,45.233
'[16:40:06.756 01/04/1996]',0.002,-0.019,58.500,16.714,11.150,0.117,45.233
'[16:40:06.758 01/04/1996]',0.005,-0.019,58.500,16.714,11.150,0.117,45.233
'[16:40:06.760 01/04/1996]',0.008,-0.019,62.250,16.714,10.738,0.093,41.433
'[16:40:06.762 01/04/1996]',0.010,-0.019,62.250,16.714,10.738,0.093,41.433
'[16:40:06.764 01/04/1996]',0.012,-0.019,62.250,16.714,10.738,0.093,41.433
'[16:40:06.766 01/04/1996]',0.014,-0.019,62.250,16.714,10.738,0.093,41.433
'[16:40:06.768 01/04/1996]',0.014,-0.019,66.900,15.888,10.275,0.070,37.650
'[16:40:06.770 01/04/1996]',0.015,-0.019,66.900,15.888,10.275,0.070,37.650
'[16:40:06.772 01/04/1996]',0.015,-0.009,66.900,15.888,10.275,0.070,37.650
'[16:40:06.774 01/04/1996]',0.014,0.001,66.900,15.888,10.275,0.070,37.650
'[16:40:06.776 01/04/1996]',0.012,0.001,70.600,14.712,9.688,0.044,33.867
'[16:40:06.778 01/04/1996]',0.010,0.001,70.600,14.712,9.688,0.044,33.867
'[16:40:06.780 01/04/1996]',0.007,-0.009,70.600,14.712,9.688,0.044,33.867
'[16:40:06.782 01/04/1996]',0.004,-0.019,70.600,14.712,9.688,0.044,33.867
'[16:40:06.784 01/04/1996]',-0.001,-0.019,73.550,13.386,9.037,0.026,30.083
'[16:40:06.786 01/04/1996]',-0.005,-0.019,73.550,13.386,9.037,0.026,30.083
'[16:40:06.788 01/04/1996]',-0.009,-0.009,73.550,13.386,9.037,0.026,30.083
'[16:40:06.790 01/04/1996]',-0.013,-0.019,73.550,13.386,9.037,0.026,30.083
'[16:40:06.792 01/04/1996]',-0.016,-0.019,76.500,12.035,8.400,0.003,27.300
'[16:40:06.794 01/04/1996]',-0.019,-0.029,76.500,12.035,8.400,0.003,27.300
'[16:40:06.796 01/04/1996]',-0.023,-0.040,76.500,12.035,8.400,0.003,27.300
'[16:40:06.798 01/04/1996]',-0.027,-0.029,76.500,12.035,8.400,0.003,27.300
'[16:40:06.800 01/04/1996]',-0.030,-0.040,79.250,11.034,7.925,-0.015,24.567
'[16:40:06.802 01/04/1996]',-0.034,-0.029,79.250,11.034,7.925,-0.015,24.567
'[16:40:06.804 01/04/1996]',-0.039,-0.019,79.250,11.034,7.925,-0.015,24.567
'[16:40:06.806 01/04/1996]',-0.043,-0.019,79.250,11.034,7.925,-0.015,24.567
'[16:40:06.808 01/04/1996]',-0.048,-0.019,81.500,10.509,7.575,-0.032,21.833
'[16:40:06.810 01/04/1996]',-0.052,-0.019,81.500,10.509,7.575,-0.032,21.833
'[16:40:06.812 01/04/1996]',-0.055,-0.029,81.500,10.509,7.575,-0.032,21.833
'[16:40:06.814 01/04/1996]',-0.058,-0.040,81.500,10.509,7.575,-0.032,21.833
'[16:40:06.816 01/04/1996]',-0.058,-0.040,83.200,10.384,7.513,-0.046,19.100
'[16:40:06.818 01/04/1996]',-0.059,-0.050,83.200,10.384,7.513,-0.046,19.100
'[16:40:06.820 01/04/1996]',-0.057,-0.050,83.200,10.384,7.513,-0.046,19.100
'[16:40:06.822 01/04/1996]',-0.055,-0.050,83.200,10.384,7.513,-0.046,19.100
'[16:40:06.824 01/04/1996]',-0.053,-0.050,84.350,10.434,7.575,-0.059,16.850
'[16:40:06.826 01/04/1996]',-0.051,-0.040,84.350,10.434,7.575,-0.059,16.850
'[16:40:06.828 01/04/1996]',-0.050,-0.029,84.350,10.434,7.575,-0.059,16.850
'[16:40:06.830 01/04/1996]',-0.050,-0.019,84.350,10.434,7.575,-0.059,16.850
'[16:40:06.832 01/04/1996]',-0.051,-0.019,84.950,10.684,7.750,-0.070,14.650
'[16:40:06.834 01/04/1996]',-0.052,-0.019,84.950,10.684,7.750,-0.070,14.650
'[16:40:06.836 01/04/1996]',-0.054,-0.019,84.950,10.684,7.750,-0.070,14.650
'[16:40:06.838 01/04/1996]',-0.056,-0.019,84.950,10.684,7.750,-0.070,14.650
'[16:40:06.840 01/04/1996]',-0.057,-0.029,84.800,11.034,8.037,-0.076,12.450
'[16:40:06.842 01/04/1996]',-0.059,-0.029,84.800,11.034,8.037,-0.076,12.450
'[16:40:06.844 01/04/1996]',-0.059,-0.040,84.800,11.034,8.037,-0.076,12.450
'[16:40:06.846 01/04/1996]',-0.060,-0.040,84.800,11.034,8.037,-0.076,12.450
'[16:40:06.848 01/04/1996]',-0.060,-0.019,83.900,11.510,8.400,-0.085,10.250
'[16:40:06.850 01/04/1996]',-0.060,-0.029,83.900,11.510,8.400,-0.085,10.250
'[16:40:06.852 01/04/1996]',-0.061,-0.019,83.900,11.510,8.400,-0.085,10.250
'[16:40:06.854 01/04/1996]',-0.061,-0.019,83.900,11.510,8.400,-0.085,10.250
'[16:40:06.856 01/04/1996]',-0.062,-0.019,82.350,11.960,8.800,-0.087,8.850
'[16:40:06.858 01/04/1996]',-0.063,-0.029,82.350,11.960,8.800,-0.087,8.850
'[16:40:06.860 01/04/1996]',-0.064,-0.029,82.350,11.960,8.800,-0.087,8.850
'[16:40:06.862 01/04/1996]',-0.064,-0.050,82.350,11.960,8.800,-0.087,8.850
'[16:40:06.864 01/04/1996]',-0.063,-0.050,80.600,12.385,9.150,-0.085,7.450
'[16:40:06.866 01/04/1996]',-0.061,-0.060,80.600,12.385,9.150,-0.085,7.450
'[16:40:06.868 01/04/1996]',-0.057,-0.060,80.600,12.385,9.150,-0.085,7.450
'[16:40:06.870 01/04/1996]',-0.052,-0.050,80.600,12.385,9.150,-0.085,7.450
'[16:40:06.872 01/04/1996]',-0.045,-0.050,78.950,12.836,9.562,-0.087,6.050
'[16:40:06.874 01/04/1996]',-0.038,-0.029,78.950,12.836,9.562,-0.087,6.050
'[16:40:06.876 01/04/1996]',-0.029,-0.019,78.950,12.836,9.562,-0.087,6.050
'[16:40:06.878 01/04/1996]',-0.019,-0.009,78.950,12.836,9.562,-0.087,6.050
'[16:40:06.880 01/04/1996]',-0.006,0.001,77.600,13.261,10.150,-0.085,4.650
'[16:40:06.882 01/04/1996]',0.008,0.021,77.600,13.261,10.150,-0.085,4.650
'[16:40:06.884 01/04/1996]',0.027,0.031,77.600,13.261,10.150,-0.085,4.650
'[16:40:06.886 01/04/1996]',0.047,0.031,77.600,13.261,10.150,-0.085,4.650
'[16:40:06.888 01/04/1996]',0.074,0.041,76.450,13.561,10.850,-0.082,3.700
'[16:40:06.890 01/04/1996]',0.100,0.051,76.450,13.561,10.850,-0.082,3.700
'[16:40:06.892 01/04/1996]',0.130,0.071,76.450,13.561,10.850,-0.082,3.700
'[16:40:06.894 01/04/1996]',0.161,0.092,76.450,13.561,10.850,-0.082,3.700
'[16:40:06.896 01/04/1996]',0.184,0.132,75.250,13.661,11.562,-0.082,2.767
'[16:40:06.898 01/04/1996]',0.208,0.182,75.250,13.661,11.562,-0.082,2.767
'[16:40:06.900 01/04/1996]',0.215,0.243,75.250,13.661,11.562,-0.082,2.767
'[16:40:06.902 01/04/1996]',0.221,0.284,75.250,13.661,11.562,-0.082,2.767
'[16:40:06.904 01/04/1996]',0.203,0.324,74.050,13.561,12.150,-0.079,1.833
'[16:40:06.906 01/04/1996]',0.186,0.324,74.050,13.561,12.150,-0.079,1.833
'[16:40:06.908 01/04/1996]',0.149,0.304,74.050,13.561,12.150,-0.079,1.833
'[16:40:06.910 01/04/1996]',0.113,0.263,74.050,13.561,12.150,-0.079,1.833
'[16:40:06.912 01/04/1996]',0.070,0.213,72.750,13.436,12.613,-0.082,0.900
'[16:40:06.914 01/04/1996]',0.027,0.142,72.750,13.436,12.613,-0.082,0.900
'[16:40:06.916 01/04/1996]',-0.009,0.061,72.750,13.436,12.613,-0.082,0.900
'[16:40:06.918 01/04/1996]',-0.045,-0.019,72.750,13.436,12.613,-0.082,0.900
'[16:40:06.920 01/04/1996]',-0.068,-0.070,71.450,13.386,12.900,-0.079,0.750
'[16:40:06.922 01/04/1996]',-0.090,-0.121,71.450,13.386,12.900,-0.079,0.750
'[16:40:06.924 01/04/1996]',-0.102,-0.131,71.450,13.386,12.900,-0.079,0.750
'[16:40:06.926 01/04/1996]',-0.114,-0.131,71.450,13.386,12.900,-0.079,0.750
'[16:40:06.928 01/04/1996]',-0.121,-0.121,70.400,13.311,13.025,-0.082,0.633
'[16:40:06.930 01/04/1996]',-0.128,-0.100,70.400,13.311,13.025,-0.082,0.633
'[16:40:06.932 01/04/1996]',-0.137,-0.090,70.400,13.311,13.025,-0.082,0.633
'[16:40:06.934 01/04/1996]',-0.147,-0.070,70.400,13.311,13.025,-0.082,0.633
'[16:40:06.936 01/04/1996]',-0.162,-0.060,69.600,13.136,13.025,-0.082,0.517
'[16:40:06.938 01/04/1996]',-0.177,-0.070,69.600,13.136,13.025,-0.082,0.517
'[16:40:06.940 01/04/1996]',-0.195,-0.070,69.600,13.136,13.025,-0.082,0.517
'[16:40:06.942 01/04/1996]',-0.214,-0.080,69.600,13.136,13.025,-0.082,0.517
'[16:40:06.944 01/04/1996]',-0.234,-0.090,68.950,12.786,12.850,-0.085,0.400
'[16:40:06.946 01/04/1996]',-0.254,-0.121,68.950,12.786,12.850,-0.085,0.400
'[16:40:06.948 01/04/1996]',-0.273,-0.131,68.950,12.786,12.850,-0.085,0.400
'[16:40:06.950 01/04/1996]',-0.293,-0.151,68.950,12.786,12.850,-0.085,0.400
'[16:40:06.952 01/04/1996]',-0.309,-0.181,68.400,12.385,12.613,-0.090,0.317
'[16:40:06.954 01/04/1996]',-0.326,-0.201,68.400,12.385,12.613,-0.090,0.317
'[16:40:06.956 01/04/1996]',-0.338,-0.222,68.400,12.385,12.613,-0.090,0.317
'[16:40:06.958 01/04/1996]',-0.349,-0.232,68.400,12.385,12.613,-0.090,0.317
'[16:40:06.960 01/04/1996]',-0.353,-0.232,67.950,12.135,12.325,-0.099,0.283
'[16:40:06.962 01/04/1996]',-0.358,-0.242,67.950,12.135,12.325,-0.099,0.283
'[16:40:06.964 01/04/1996]',-0.352,-0.252,67.950,12.135,12.325,-0.099,0.283
'[16:40:06.966 01/04/1996]',-0.347,-0.252,67.950,12.135,12.325,-0.099,0.283
'[16:40:06.968 01/04/1996]',-0.333,-0.252,67.500,12.435,12.025,-0.102,0.250
'[16:40:06.970 01/04/1996]',-0.320,-0.242,67.500,12.435,12.025,-0.102,0.250
'[16:40:06.972 01/04/1996]',-0.299,-0.232,67.500,12.435,12.025,-0.102,0.250
'[16:40:06.974 01/04/1996]',-0.279,-0.222,67.500,12.435,12.025,-0.102,0.250
'[16:40:06.976 01/04/1996]',-0.253,-0.201,67.100,13.661,11.850,-0.105,0.217
'[16:40:06.978 01/04/1996]',-0.228,-0.181,67.100,13.661,11.850,-0.105,0.217
'[16:40:06.980 01/04/1996]',-0.201,-0.161,67.100,13.661,11.850,-0.105,0.217
'[16:40:06.982 01/04/1996]',-0.174,-0.141,67.100,13.661,11.850,-0.105,0.217
'[16:40:06.984 01/04/1996]',-0.148,-0.121,66.750,15.838,11.738,-0.105,0.167
'[16:40:06.986 01/04/1996]',-0.123,-0.100,66.750,15.838,11.738,-0.105,0.167
'[16:40:06.988 01/04/1996]',-0.101,-0.080,66.750,15.838,11.738,-0.105,0.167
'[16:40:06.990 01/04/1996]',-0.079,-0.070,66.750,15.838,11.738,-0.105,0.167
'[16:40:06.992 01/04/1996]',-0.062,-0.050,66.400,18.540,11.787,-0.108,0.133
'[16:40:06.994 01/04/1996]',-0.045,-0.029,66.400,18.540,11.787,-0.108,0.133
'[16:40:06.996 01/04/1996]',-0.033,-0.009,66.400,18.540,11.787,-0.108,0.133
'[16:40:06.998 01/04/1996]',-0.021,0.001,66.400,18.540,11.787,-0.108,0.133
'[16:40:07.000 01/04/1996]',-0.014,0.001,66.150,21.468,11.912,-0.108,0.100
'[16:40:07.002 01/04/1996]',-0.007,0.011,66.150,21.468,11.912,-0.108,0.100
'[16:40:07.004 01/04/1996]',-0.003,0.011,66.150,21.468,11.912,-0.108,0.100
'[16:40:07.006 01/04/1996]',0.001,0.001,66.150,21.468,11.912,-0.108,0.100
'[16:40:07.008 01/04/1996]',0.003,0.021,65.900,23.920,12.088,-0.102,0.067
'[16:40:07.010 01/04/1996]',0.005,0.011,65.900,23.920,12.088,-0.102,0.067
'[16:40:07.012 01/04/1996]',0.005,0.021,65.900,23.920,12.088,-0.102,0.067
'[16:40:07.014 01/04/1996]',0.006,0.021,65.900,23.920,12.088,-0.102,0.067
'[16:40:07.016 01/04/1996]',0.007,0.021,65.700,25.346,12.262,-0.087,0.067
'[16:40:07.018 01/04/1996]',0.008,0.021,65.700,25.346,12.262,-0.087,0.067
'[16:40:07.020 01/04/1996]',0.010,0.021,65.700,25.346,12.262,-0.087,0.067
'[16:40:07.022 01/04/1996]',0.011,0.021,65.700,25.346,12.262,-0.087,0.067
'[16:40:07.024 01/04/1996]',0.013,0.021,65.700,25.046,12.500,-0.076,0.067
'[16:40:07.026 01/04/1996]',0.015,0.031,65.700,25.046,12.500,-0.076,0.067
'[16:40:07.028 01/04/1996]',0.016,0.021,65.700,25.046,12.500,-0.076,0.067
'[16:40:07.030 01/04/1996]',0.017,0.021,65.700,25.046,12.500,-0.076,0.067
'[16:40:07.032 01/04/1996]',0.018,0.021,65.850,23.394,12.787,-0.064,0.067
'[16:40:07.034 01/04/1996]',0.020,0.021,65.850,23.394,12.787,-0.064,0.067
'[16:40:07.036 01/04/1996]',0.021,0.021,65.850,23.394,12.787,-0.064,0.067
'[16:40:07.038 01/04/1996]',0.021,0.021,65.850,23.394,12.787,-0.064,0.067
'[16:40:07.040 01/04/1996]',0.022,0.031,65.950,21.643,13.200,-0.064,0.067
'[16:40:07.042 01/04/1996]',0.022,0.031,65.950,21.643,13.200,-0.064,0.067
'[16:40:07.044 01/04/1996]',0.023,0.021,65.950,21.643,13.200,-0.064,0.067
'[16:40:07.046 01/04/1996]',0.023,0.021,65.950,21.643,13.200,-0.064,0.067
'[16:40:07.048 01/04/1996]',0.023,0.021,66.000,21.118,13.662,-0.064,0.033
'[16:40:07.050 01/04/1996]',0.024,0.021,66.000,21.118,13.662,-0.064,0.033
'[16:40:07.052 01/04/1996]',0.025,0.021,66.000,21.118,13.662,-0.064,0.033
'[16:40:07.054 01/04/1996]',0.027,0.021,66.000,21.118,13.662,-0.064,0.033
'[16:40:07.056 01/04/1996]',0.028,0.021,66.050,22.118,14.250,-0.073,0.033
'[16:40:07.058 01/04/1996]',0.029,0.021,66.050,22.118,14.250,-0.073,0.033
'[16:40:07.060 01/04/1996]',0.029,0.031,66.050,22.118,14.250,-0.073,0.033
'[16:40:07.062 01/04/1996]',0.030,0.031,66.050,22.118,14.250,-0.073,0.033
'[16:40:07.064 01/04/1996]',0.029,0.021,66.150,23.920,14.900,-0.087,0.033
'[16:40:07.066 01/04/1996]',0.029,0.021,66.150,23.920,14.900,-0.087,0.033
'[16:40:07.068 01/04/1996]',0.028,0.021,66.150,23.920,14.900,-0.087,0.033
'[16:40:07.070 01/04/1996]',0.027,0.021,66.150,23.920,14.900,-0.087,0.033
'[16:40:07.072 01/04/1996]',0.026,0.021,66.250,25.171,15.425,-0.105,0.033
'[16:40:07.074 01/04/1996]',0.025,0.011,66.250,25.171,15.425,-0.105,0.033
'[16:40:07.076 01/04/1996]',0.025,0.021,66.250,25.171,15.425,-0.105,0.033
'[16:40:07.078 01/04/1996]',0.025,0.021,66.250,25.171,15.425,-0.105,0.033
'[16:40:07.080 01/04/1996]',0.026,0.021,66.350,25.221,15.838,-0.122,0.017
'[16:40:07.082 01/04/1996]',0.027,0.021,66.350,25.221,15.838,-0.122,0.017
'[16:40:07.084 01/04/1996]',0.029,0.021,66.350,25.221,15.838,-0.122,0.017
'[16:40:07.086 01/04/1996]',0.031,0.021,66.350,25.221,15.838,-0.122,0.017
'[16:40:07.088 01/04/1996]',0.034,0.021,66.550,24.395,15.900,-0.149,0.033
'[16:40:07.090 01/04/1996]',0.036,0.021,66.550,24.395,15.900,-0.149,0.033
'[16:40:07.092 01/04/1996]',0.041,0.021,66.550,24.395,15.900,-0.149,0.033
'[16:40:07.094 01/04/1996]',0.045,0.021,66.550,24.395,15.900,-0.149,0.033
'[16:40:07.096 01/04/1996]',0.049,0.021,66.850,23.645,15.713,-0.161,0.050
'[16:40:07.098 01/04/1996]',0.054,0.021,66.850,23.645,15.713,-0.161,0.050
'[16:40:07.100 01/04/1996]',0.059,0.021,66.850,23.645,15.713,-0.161,0.050
'[16:40:07.102 01/04/1996]',0.063,0.021,66.850,23.645,15.713,-0.161,0.050
'[16:40:07.104 01/04/1996]',0.067,0.031,67.500,23.470,15.250,-0.170,0.067
'[16:40:07.106 01/04/1996]',0.070,0.031,67.500,23.470,15.250,-0.170,0.067
'[16:40:07.108 01/04/1996]',0.072,0.041,67.500,23.470,15.250,-0.170,0.067
'[16:40:07.110 01/04/1996]',0.074,0.041,67.500,23.470,15.250,-0.170,0.067
'[16:40:07.112 01/04/1996]',0.076,0.051,68.800,23.695,14.662,-0.172,0.067
'[16:40:07.114 01/04/1996]',0.078,0.041,68.800,23.695,14.662,-0.172,0.067
'[16:40:07.116 01/04/1996]',0.080,0.031,68.800,23.695,14.662,-0.172,0.067
'[16:40:07.118 01/04/1996]',0.082,0.031,68.800,23.695,14.662,-0.172,0.067
'[16:40:07.120 01/04/1996]',0.084,0.031,70.950,24.270,14.075,-0.167,0.067
'[16:40:07.122 01/04/1996]',0.087,0.041,70.950,24.270,14.075,-0.167,0.067
'[16:40:07.124 01/04/1996]',0.090,0.041,70.950,24.270,14.075,-0.167,0.067
'[16:40:07.126 01/04/1996]',0.092,0.051,70.950,24.270,14.075,-0.167,0.067
'[16:40:07.128 01/04/1996]',0.096,0.051,73.350,24.996,13.438,-0.161,0.067
'[16:40:07.130 01/04/1996]',0.100,0.051,73.350,24.996,13.438,-0.161,0.067
'[16:40:07.132 01/04/1996]',0.103,0.051,73.350,24.996,13.438,-0.161,0.067
'[16:40:07.134 01/04/1996]',0.107,0.051,73.350,24.996,13.438,-0.161,0.067
