'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[07:01:55.408 19/03/1996]',0.419,1.024,53.750,14.675,11.656,0.000,0.317
'[07:01:55.410 19/03/1996]',0.364,1.024,53.750,14.675,11.656,0.000,0.317
'[07:01:55.412 19/03/1996]',0.325,1.024,53.750,14.675,11.656,0.000,0.317
'[07:01:55.414 19/03/1996]',0.285,1.024,53.750,14.675,11.656,0.000,0.317
'[07:01:55.416 19/03/1996]',0.262,0.998,53.750,14.200,12.246,0.000,0.300
'[07:01:55.418 19/03/1996]',0.239,0.962,53.750,14.200,12.246,0.000,0.300
'[07:01:55.420 19/03/1996]',0.228,0.949,53.750,14.200,12.246,0.000,0.300
'[07:01:55.422 19/03/1996]',0.216,0.936,53.750,14.200,12.246,0.000,0.300
'[07:01:55.424 19/03/1996]',0.213,0.941,53.650,13.850,12.660,0.000,0.283
'[07:01:55.426 19/03/1996]',0.210,0.945,53.650,13.850,12.660,0.000,0.283
'[07:01:55.428 19/03/1996]',0.210,0.957,53.650,13.850,12.660,0.000,0.283
'[07:01:55.430 19/03/1996]',0.211,0.968,53.650,13.850,12.660,0.000,0.283
'[07:01:55.432 19/03/1996]',0.212,0.978,53.450,13.550,12.949,0.000,0.267
'[07:01:55.434 19/03/1996]',0.213,0.988,53.450,13.550,12.949,0.000,0.267
'[07:01:55.436 19/03/1996]',0.214,0.995,53.450,13.550,12.949,0.000,0.267
'[07:01:55.438 19/03/1996]',0.215,1.002,53.450,13.550,12.949,0.000,0.267
'[07:01:55.440 19/03/1996]',0.215,1.004,53.250,13.500,13.074,0.000,0.250
'[07:01:55.442 19/03/1996]',0.215,1.005,53.250,13.500,13.074,0.000,0.250
'[07:01:55.444 19/03/1996]',0.213,1.001,53.250,13.500,13.074,0.000,0.250
'[07:01:55.446 19/03/1996]',0.212,0.997,53.250,13.500,13.074,0.000,0.250
'[07:01:55.448 19/03/1996]',0.209,0.992,52.950,13.550,13.137,0.000,0.283
'[07:01:55.450 19/03/1996]',0.207,0.987,52.950,13.550,13.137,0.000,0.283
'[07:01:55.452 19/03/1996]',0.205,0.985,52.950,13.550,13.137,0.000,0.283
'[07:01:55.454 19/03/1996]',0.204,0.982,52.950,13.550,13.137,0.000,0.283
'[07:01:55.456 19/03/1996]',0.203,0.984,52.650,13.800,13.137,0.000,0.317
'[07:01:55.458 19/03/1996]',0.202,0.985,52.650,13.800,13.137,0.000,0.317
'[07:01:55.460 19/03/1996]',0.203,0.988,52.650,13.800,13.137,0.000,0.317
'[07:01:55.462 19/03/1996]',0.204,0.991,52.650,13.800,13.137,0.000,0.317
'[07:01:55.464 19/03/1996]',0.204,0.994,52.300,14.250,13.011,0.000,0.350
'[07:01:55.466 19/03/1996]',0.205,0.996,52.300,14.250,13.011,0.000,0.350
'[07:01:55.468 19/03/1996]',0.205,0.999,52.300,14.250,13.011,0.000,0.350
'[07:01:55.470 19/03/1996]',0.205,1.001,52.300,14.250,13.011,0.000,0.350
'[07:01:55.472 19/03/1996]',0.204,1.002,51.950,14.900,12.773,0.000,0.283
'[07:01:55.474 19/03/1996]',0.204,1.002,51.950,14.900,12.773,0.000,0.283
'[07:01:55.476 19/03/1996]',0.203,1.000,51.950,14.900,12.773,0.000,0.283
'[07:01:55.478 19/03/1996]',0.203,0.997,51.950,14.900,12.773,0.000,0.283
'[07:01:55.480 19/03/1996]',0.203,0.993,51.600,15.775,12.547,0.000,0.250
'[07:01:55.482 19/03/1996]',0.202,0.989,51.600,15.775,12.547,0.000,0.250
'[07:01:55.484 19/03/1996]',0.202,0.986,51.600,15.775,12.547,0.000,0.250
'[07:01:55.486 19/03/1996]',0.201,0.983,51.600,15.775,12.547,0.000,0.250
'[07:01:55.488 19/03/1996]',0.201,0.982,51.300,16.725,12.196,0.000,0.217
'[07:01:55.490 19/03/1996]',0.201,0.980,51.300,16.725,12.196,0.000,0.217
'[07:01:55.492 19/03/1996]',0.201,0.982,51.300,16.725,12.196,0.000,0.217
'[07:01:55.494 19/03/1996]',0.201,0.983,51.300,16.725,12.196,0.000,0.217
'[07:01:55.496 19/03/1996]',0.201,0.987,51.000,17.475,11.895,0.000,0.183
'[07:01:55.498 19/03/1996]',0.201,0.990,51.000,17.475,11.895,0.000,0.183
'[07:01:55.500 19/03/1996]',0.201,0.994,51.000,17.475,11.895,0.000,0.183
'[07:01:55.502 19/03/1996]',0.201,0.997,51.000,17.475,11.895,0.000,0.183
'[07:01:55.504 19/03/1996]',0.201,0.998,50.550,18.000,11.543,0.000,0.150
'[07:01:55.506 19/03/1996]',0.201,0.999,50.550,18.000,11.543,0.000,0.150
'[07:01:55.508 19/03/1996]',0.201,0.998,50.550,18.000,11.543,0.000,0.150
'[07:01:55.510 19/03/1996]',0.201,0.996,50.550,18.000,11.543,0.000,0.150
'[07:01:55.512 19/03/1996]',0.201,0.994,50.000,18.250,11.192,0.000,0.150
'[07:01:55.514 19/03/1996]',0.201,0.991,50.000,18.250,11.192,0.000,0.150
'[07:01:55.516 19/03/1996]',0.201,0.989,50.000,18.250,11.192,0.000,0.150
'[07:01:55.518 19/03/1996]',0.201,0.986,50.000,18.250,11.192,0.000,0.150
'[07:01:55.520 19/03/1996]',0.201,0.986,49.550,18.525,10.841,0.000,0.150
'[07:01:55.522 19/03/1996]',0.201,0.986,49.550,18.525,10.841,0.000,0.150
'[07:01:55.524 19/03/1996]',0.201,0.988,49.550,18.525,10.841,0.000,0.150
'[07:01:55.526 19/03/1996]',0.201,0.990,49.550,18.525,10.841,0.000,0.150
'[07:01:55.528 19/03/1996]',0.201,0.993,49.100,19.125,10.540,0.000,0.150
'[07:01:55.530 19/03/1996]',0.201,0.996,49.100,19.125,10.540,0.000,0.150
'[07:01:55.532 19/03/1996]',0.201,0.999,49.100,19.125,10.540,0.000,0.150
'[07:01:55.534 19/03/1996]',0.201,1.002,49.100,19.125,10.540,0.000,0.150
'[07:01:55.536 19/03/1996]',0.201,1.004,48.550,20.175,10.251,0.000,0.133
'[07:01:55.538 19/03/1996]',0.201,1.007,48.550,20.175,10.251,0.000,0.133
'[07:01:55.540 19/03/1996]',0.201,1.008,48.550,20.175,10.251,0.000,0.133
'[07:01:55.542 19/03/1996]',0.201,1.010,48.550,20.175,10.251,0.000,0.133
'[07:01:55.544 19/03/1996]',0.201,1.012,48.150,21.650,10.013,0.000,0.133
'[07:01:55.546 19/03/1996]',0.201,1.013,48.150,21.650,10.013,0.000,0.133
'[07:01:55.548 19/03/1996]',0.202,1.014,48.150,21.650,10.013,0.000,0.133
'[07:01:55.550 19/03/1996]',0.202,1.014,48.150,21.650,10.013,0.000,0.133
'[07:01:55.552 19/03/1996]',0.203,1.016,47.950,23.350,9.774,0.000,0.133
'[07:01:55.554 19/03/1996]',0.204,1.017,47.950,23.350,9.774,0.000,0.133
'[07:01:55.556 19/03/1996]',0.205,1.020,47.950,23.350,9.774,0.000,0.133
'[07:01:55.558 19/03/1996]',0.206,1.023,47.950,23.350,9.774,0.000,0.133
'[07:01:55.560 19/03/1996]',0.207,1.024,48.450,24.925,9.598,0.000,0.133
'[07:01:55.562 19/03/1996]',0.209,1.024,48.450,24.925,9.598,0.000,0.133
'[07:01:55.564 19/03/1996]',0.211,1.024,48.450,24.925,9.598,0.000,0.133
'[07:01:55.566 19/03/1996]',0.213,1.024,48.450,24.925,9.598,0.000,0.133
'[07:01:55.568 19/03/1996]',0.214,1.024,49.800,26.225,9.548,0.000,0.133
'[07:01:55.570 19/03/1996]',0.215,1.024,49.800,26.225,9.548,0.000,0.133
'[07:01:55.572 19/03/1996]',0.215,1.024,49.800,26.225,9.548,0.000,0.133
'[07:01:55.574 19/03/1996]',0.215,1.024,49.800,26.225,9.548,0.000,0.133
'[07:01:55.576 19/03/1996]',0.214,1.024,52.300,27.200,9.548,0.000,0.167
'[07:01:55.578 19/03/1996]',0.213,1.024,52.300,27.200,9.548,0.000,0.167
'[07:01:55.580 19/03/1996]',0.212,1.024,52.300,27.200,9.548,0.000,0.167
'[07:01:55.582 19/03/1996]',0.212,1.024,52.300,27.200,9.548,0.000,0.167
'[07:01:55.584 19/03/1996]',0.212,1.024,56.050,27.975,9.661,0.000,0.200
'[07:01:55.586 19/03/1996]',0.213,1.024,56.050,27.975,9.661,0.000,0.200
'[07:01:55.588 19/03/1996]',0.216,1.024,56.050,27.975,9.661,0.000,0.200
'[07:01:55.590 19/03/1996]',0.220,1.024,56.050,27.975,9.661,0.000,0.200
'[07:01:55.592 19/03/1996]',0.224,1.024,60.600,28.550,9.900,0.000,0.233
'[07:01:55.594 19/03/1996]',0.228,1.024,60.600,28.550,9.900,0.000,0.233
'[07:01:55.596 19/03/1996]',0.232,1.024,60.600,28.550,9.900,0.000,0.233
'[07:01:55.598 19/03/1996]',0.235,1.024,60.600,28.550,9.900,0.000,0.233
'[07:01:55.600 19/03/1996]',0.237,1.024,65.550,29.200,10.188,0.000,0.283
'[07:01:55.602 19/03/1996]',0.239,1.024,65.550,29.200,10.188,0.000,0.283
'[07:01:55.604 19/03/1996]',0.240,1.024,65.550,29.200,10.188,0.000,0.283
'[07:01:55.606 19/03/1996]',0.241,1.024,65.550,29.200,10.188,0.000,0.283
'[07:01:55.608 19/03/1996]',0.241,1.024,70.300,29.850,10.665,0.000,0.383
'[07:01:55.610 19/03/1996]',0.242,1.024,70.300,29.850,10.665,0.000,0.383
'[07:01:55.612 19/03/1996]',0.242,1.024,70.300,29.850,10.665,0.000,0.383
'[07:01:55.614 19/03/1996]',0.242,1.024,70.300,29.850,10.665,0.000,0.383
'[07:01:55.616 19/03/1996]',0.242,1.024,74.800,30.550,11.192,0.000,0.483
'[07:01:55.618 19/03/1996]',0.243,1.024,74.800,30.550,11.192,0.000,0.483
'[07:01:55.620 19/03/1996]',0.242,1.024,74.800,30.550,11.192,0.000,0.483
'[07:01:55.622 19/03/1996]',0.242,1.024,74.800,30.550,11.192,0.000,0.483
'[07:01:55.624 19/03/1996]',0.241,1.024,78.950,31.200,11.782,0.000,0.583
'[07:01:55.626 19/03/1996]',0.240,1.024,78.950,31.200,11.782,0.000,0.583
'[07:01:55.628 19/03/1996]',0.239,1.024,78.950,31.200,11.782,0.000,0.583
'[07:01:55.630 19/03/1996]',0.238,1.018,78.950,31.200,11.782,0.000,0.583
'[07:01:55.632 19/03/1996]',0.236,1.010,82.900,31.650,12.422,0.000,0.650
'[07:01:55.634 19/03/1996]',0.235,1.001,82.900,31.650,12.422,0.000,0.650
'[07:01:55.636 19/03/1996]',0.233,0.992,82.900,31.650,12.422,0.000,0.650
'[07:01:55.638 19/03/1996]',0.230,0.982,82.900,31.650,12.422,0.000,0.650
'[07:01:55.640 19/03/1996]',0.227,0.972,86.350,31.775,13.074,0.000,0.767
'[07:01:55.642 19/03/1996]',0.224,0.962,86.350,31.775,13.074,0.000,0.767
'[07:01:55.644 19/03/1996]',0.221,0.954,86.350,31.775,13.074,0.000,0.767
'[07:01:55.646 19/03/1996]',0.217,0.945,86.350,31.775,13.074,0.000,0.767
'[07:01:55.648 19/03/1996]',0.213,0.938,89.100,31.600,13.664,0.000,0.883
'[07:01:55.650 19/03/1996]',0.209,0.930,89.100,31.600,13.664,0.000,0.883
'[07:01:55.652 19/03/1996]',0.205,0.922,89.100,31.600,13.664,0.000,0.883
'[07:01:55.654 19/03/1996]',0.201,0.915,89.100,31.600,13.664,0.000,0.883
'[07:01:55.656 19/03/1996]',0.197,0.906,91.050,31.300,14.191,0.000,1.000
'[07:01:55.658 19/03/1996]',0.193,0.898,91.050,31.300,14.191,0.000,1.000
'[07:01:55.660 19/03/1996]',0.190,0.891,91.050,31.300,14.191,0.000,1.000
'[07:01:55.662 19/03/1996]',0.187,0.884,91.050,31.300,14.191,0.000,1.000
'[07:01:55.664 19/03/1996]',0.184,0.878,92.150,30.900,14.605,0.000,1.033
'[07:01:55.666 19/03/1996]',0.182,0.872,92.150,30.900,14.605,0.000,1.033
'[07:01:55.668 19/03/1996]',0.179,0.868,92.150,30.900,14.605,0.000,1.033
'[07:01:55.670 19/03/1996]',0.177,0.863,92.150,30.900,14.605,0.000,1.033
'[07:01:55.672 19/03/1996]',0.174,0.859,92.650,30.500,14.956,0.000,1.100
'[07:01:55.674 19/03/1996]',0.172,0.854,92.650,30.500,14.956,0.000,1.100
'[07:01:55.676 19/03/1996]',0.171,0.849,92.650,30.500,14.956,0.000,1.100
'[07:01:55.678 19/03/1996]',0.169,0.843,92.650,30.500,14.956,0.000,1.100
'[07:01:55.680 19/03/1996]',0.169,0.839,92.600,30.075,15.194,0.000,1.167
'[07:01:55.682 19/03/1996]',0.168,0.835,92.600,30.075,15.194,0.000,1.167
'[07:01:55.684 19/03/1996]',0.166,0.832,92.600,30.075,15.194,0.000,1.167
'[07:01:55.686 19/03/1996]',0.164,0.828,92.600,30.075,15.194,0.000,1.167
'[07:01:55.688 19/03/1996]',0.164,0.825,92.050,29.600,15.307,0.000,1.233
'[07:01:55.690 19/03/1996]',0.163,0.822,92.050,29.600,15.307,0.000,1.233
'[07:01:55.692 19/03/1996]',0.162,0.820,92.050,29.600,15.307,0.000,1.233
'[07:01:55.694 19/03/1996]',0.161,0.818,92.050,29.600,15.307,0.000,1.233
'[07:01:55.696 19/03/1996]',0.160,0.816,90.900,29.075,15.245,0.000,1.133
'[07:01:55.698 19/03/1996]',0.159,0.813,90.900,29.075,15.245,0.000,1.133
'[07:01:55.700 19/03/1996]',0.158,0.810,90.900,29.075,15.245,0.000,1.133
'[07:01:55.702 19/03/1996]',0.157,0.807,90.900,29.075,15.245,0.000,1.133
'[07:01:55.704 19/03/1996]',0.157,0.803,89.350,28.450,15.132,0.000,1.067
'[07:01:55.706 19/03/1996]',0.157,0.799,89.350,28.450,15.132,0.000,1.067
'[07:01:55.708 19/03/1996]',0.157,0.795,89.350,28.450,15.132,0.000,1.067
'[07:01:55.710 19/03/1996]',0.157,0.791,89.350,28.450,15.132,0.000,1.067
'[07:01:55.712 19/03/1996]',0.157,0.787,87.400,27.550,14.956,0.000,1.000
'[07:01:55.714 19/03/1996]',0.157,0.784,87.400,27.550,14.956,0.000,1.000
'[07:01:55.716 19/03/1996]',0.157,0.784,87.400,27.550,14.956,0.000,1.000
'[07:01:55.718 19/03/1996]',0.157,0.785,87.400,27.550,14.956,0.000,1.000
'[07:01:55.720 19/03/1996]',0.157,0.789,85.050,26.575,14.718,0.000,0.933
'[07:01:55.722 19/03/1996]',0.157,0.793,85.050,26.575,14.718,0.000,0.933
'[07:01:55.724 19/03/1996]',0.157,0.796,85.050,26.575,14.718,0.000,0.933
'[07:01:55.726 19/03/1996]',0.157,0.800,85.050,26.575,14.718,0.000,0.933
'[07:01:55.728 19/03/1996]',0.157,0.801,82.350,25.400,14.366,0.000,0.850
'[07:01:55.730 19/03/1996]',0.156,0.803,82.350,25.400,14.366,0.000,0.850
'[07:01:55.732 19/03/1996]',0.154,0.801,82.350,25.400,14.366,0.000,0.850
'[07:01:55.734 19/03/1996]',0.152,0.799,82.350,25.400,14.366,0.000,0.850
'[07:01:55.736 19/03/1996]',0.149,0.794,79.350,24.100,14.078,0.000,0.783
'[07:01:55.738 19/03/1996]',0.146,0.789,79.350,24.100,14.078,0.000,0.783
'[07:01:55.740 19/03/1996]',0.143,0.784,79.350,24.100,14.078,0.000,0.783
'[07:01:55.742 19/03/1996]',0.140,0.780,79.350,24.100,14.078,0.000,0.783
'[07:01:55.744 19/03/1996]',0.138,0.777,76.150,22.825,13.664,0.000,0.717
'[07:01:55.746 19/03/1996]',0.135,0.775,76.150,22.825,13.664,0.000,0.717
'[07:01:55.748 19/03/1996]',0.134,0.774,76.150,22.825,13.664,0.000,0.717
'[07:01:55.750 19/03/1996]',0.133,0.773,76.150,22.825,13.664,0.000,0.717
'[07:01:55.752 19/03/1996]',0.133,0.772,72.900,21.650,13.250,0.000,0.650
'[07:01:55.754 19/03/1996]',0.133,0.771,72.900,21.650,13.250,0.000,0.650
'[07:01:55.756 19/03/1996]',0.134,0.769,72.900,21.650,13.250,0.000,0.650
'[07:01:55.758 19/03/1996]',0.134,0.767,72.900,21.650,13.250,0.000,0.650
'[07:01:55.760 19/03/1996]',0.135,0.765,69.800,20.825,12.723,0.000,0.583
'[07:01:55.762 19/03/1996]',0.135,0.764,69.800,20.825,12.723,0.000,0.583
'[07:01:55.764 19/03/1996]',0.135,0.763,69.800,20.825,12.723,0.000,0.583
'[07:01:55.766 19/03/1996]',0.134,0.763,69.800,20.825,12.723,0.000,0.583
'[07:01:55.768 19/03/1996]',0.133,0.761,67.000,20.400,12.196,0.000,0.533
'[07:01:55.770 19/03/1996]',0.131,0.760,67.000,20.400,12.196,0.000,0.533
'[07:01:55.772 19/03/1996]',0.130,0.757,67.000,20.400,12.196,0.000,0.533
'[07:01:55.774 19/03/1996]',0.128,0.755,67.000,20.400,12.196,0.000,0.533
'[07:01:55.776 19/03/1996]',0.128,0.751,64.550,20.350,11.656,0.000,0.483
'[07:01:55.778 19/03/1996]',0.127,0.748,64.550,20.350,11.656,0.000,0.483
'[07:01:55.780 19/03/1996]',0.128,0.745,64.550,20.350,11.656,0.000,0.483
'[07:01:55.782 19/03/1996]',0.128,0.741,64.550,20.350,11.656,0.000,0.483
'[07:01:55.784 19/03/1996]',0.129,0.740,62.400,20.475,11.066,0.000,0.433
'[07:01:55.786 19/03/1996]',0.129,0.738,62.400,20.475,11.066,0.000,0.433
'[07:01:55.788 19/03/1996]',0.130,0.738,62.400,20.475,11.066,0.000,0.433
'[07:01:55.790 19/03/1996]',0.130,0.737,62.400,20.475,11.066,0.000,0.433
'[07:01:55.792 19/03/1996]',0.129,0.736,60.550,20.525,10.489,0.000,0.417
'[07:01:55.794 19/03/1996]',0.128,0.734,60.550,20.525,10.489,0.000,0.417
'[07:01:55.796 19/03/1996]',0.127,0.732,60.550,20.525,10.489,0.000,0.417
'[07:01:55.798 19/03/1996]',0.125,0.729,60.550,20.525,10.489,0.000,0.417
'[07:01:55.800 19/03/1996]',0.123,0.727,59.050,20.525,9.900,0.000,0.417
'[07:01:55.802 19/03/1996]',0.121,0.724,59.050,20.525,9.900,0.000,0.417
'[07:01:55.804 19/03/1996]',0.119,0.723,59.050,20.525,9.900,0.000,0.417
'[07:01:55.806 19/03/1996]',0.117,0.721,59.050,20.525,9.900,0.000,0.417
'[07:01:55.808 19/03/1996]',0.117,0.723,57.750,20.400,9.310,0.000,0.417
'[07:01:55.810 19/03/1996]',0.117,0.724,57.750,20.400,9.310,0.000,0.417
'[07:01:55.812 19/03/1996]',0.118,0.727,57.750,20.400,9.310,0.000,0.417
'[07:01:55.814 19/03/1996]',0.120,0.729,57.750,20.400,9.310,0.000,0.417
'[07:01:55.816 19/03/1996]',0.121,0.732,56.650,20.400,8.720,0.000,0.417
'[07:01:55.818 19/03/1996]',0.122,0.734,56.650,20.400,8.720,0.000,0.417
'[07:01:55.820 19/03/1996]',0.123,0.734,56.650,20.400,8.720,0.000,0.417
'[07:01:55.822 19/03/1996]',0.124,0.734,56.650,20.400,8.720,0.000,0.417
'[07:01:55.824 19/03/1996]',0.124,0.733,55.750,20.600,8.243,0.000,0.333
'[07:01:55.826 19/03/1996]',0.124,0.731,55.750,20.600,8.243,0.000,0.333
'[07:01:55.828 19/03/1996]',0.123,0.729,55.750,20.600,8.243,0.000,0.333
'[07:01:55.830 19/03/1996]',0.123,0.727,55.750,20.600,8.243,0.000,0.333
'[07:01:55.832 19/03/1996]',0.122,0.726,55.000,21.000,7.842,0.000,0.300
'[07:01:55.834 19/03/1996]',0.122,0.725,55.000,21.000,7.842,0.000,0.300
'[07:01:55.836 19/03/1996]',0.122,0.727,55.000,21.000,7.842,0.000,0.300
'[07:01:55.838 19/03/1996]',0.123,0.729,55.000,21.000,7.842,0.000,0.300
'[07:01:55.840 19/03/1996]',0.123,0.733,54.450,21.575,7.491,0.000,0.267
'[07:01:55.842 19/03/1996]',0.124,0.736,54.450,21.575,7.491,0.000,0.267
'[07:01:55.844 19/03/1996]',0.123,0.739,54.450,21.575,7.491,0.000,0.267
'[07:01:55.846 19/03/1996]',0.123,0.742,54.450,21.575,7.491,0.000,0.267
'[07:01:55.848 19/03/1996]',0.121,0.745,54.050,22.275,7.189,0.000,0.233
'[07:01:55.850 19/03/1996]',0.120,0.747,54.050,22.275,7.189,0.000,0.233
'[07:01:55.852 19/03/1996]',0.117,0.749,54.050,22.275,7.189,0.000,0.233
'[07:01:55.854 19/03/1996]',0.115,0.750,54.050,22.275,7.189,0.000,0.233
'[07:01:55.856 19/03/1996]',0.112,0.752,53.800,22.875,7.077,0.000,0.183
'[07:01:55.858 19/03/1996]',0.109,0.755,53.800,22.875,7.077,0.000,0.183
'[07:01:55.860 19/03/1996]',0.107,0.757,53.800,22.875,7.077,0.000,0.183
'[07:01:55.862 19/03/1996]',0.105,0.760,53.800,22.875,7.077,0.000,0.183
'[07:01:55.864 19/03/1996]',0.103,0.761,53.750,23.275,7.077,0.000,0.150
'[07:01:55.866 19/03/1996]',0.101,0.762,53.750,23.275,7.077,0.000,0.150
'[07:01:55.868 19/03/1996]',0.099,0.763,53.750,23.275,7.077,0.000,0.150
'[07:01:55.870 19/03/1996]',0.097,0.764,53.750,23.275,7.077,0.000,0.150
'[07:01:55.872 19/03/1996]',0.096,0.764,53.750,23.525,7.252,0.000,0.117
'[07:01:55.874 19/03/1996]',0.095,0.764,53.750,23.525,7.252,0.000,0.117
'[07:01:55.876 19/03/1996]',0.093,0.763,53.750,23.525,7.252,0.000,0.117
'[07:01:55.878 19/03/1996]',0.092,0.763,53.750,23.525,7.252,0.000,0.117
'[07:01:55.880 19/03/1996]',0.090,0.762,53.800,23.750,7.541,0.000,0.083
'[07:01:55.882 19/03/1996]',0.088,0.761,53.800,23.750,7.541,0.000,0.083
'[07:01:55.884 19/03/1996]',0.086,0.759,53.800,23.750,7.541,0.000,0.083
'[07:01:55.886 19/03/1996]',0.083,0.757,53.800,23.750,7.541,0.000,0.083
'[07:01:55.888 19/03/1996]',0.082,0.754,54.000,23.975,8.018,0.000,0.067
'[07:01:55.890 19/03/1996]',0.080,0.751,54.000,23.975,8.018,0.000,0.067
'[07:01:55.892 19/03/1996]',0.080,0.749,54.000,23.975,8.018,0.000,0.067
'[07:01:55.894 19/03/1996]',0.080,0.746,54.000,23.975,8.018,0.000,0.067
'[07:01:55.896 19/03/1996]',0.081,0.745,54.150,24.150,8.657,0.000,0.067
'[07:01:55.898 19/03/1996]',0.081,0.743,54.150,24.150,8.657,0.000,0.067
'[07:01:55.900 19/03/1996]',0.083,0.741,54.150,24.150,8.657,0.000,0.067
'[07:01:55.902 19/03/1996]',0.084,0.738,54.150,24.150,8.657,0.000,0.067
'[07:01:55.904 19/03/1996]',0.085,0.736,54.350,24.350,9.423,0.000,0.067
'[07:01:55.906 19/03/1996]',0.085,0.733,54.350,24.350,9.423,0.000,0.067
'[07:01:55.908 19/03/1996]',0.086,0.731,54.350,24.350,9.423,0.000,0.067
'[07:01:55.910 19/03/1996]',0.087,0.729,54.350,24.350,9.423,0.000,0.067
'[07:01:55.912 19/03/1996]',0.088,0.729,54.550,24.350,10.314,0.000,0.067
'[07:01:55.914 19/03/1996]',0.090,0.729,54.550,24.350,10.314,0.000,0.067
'[07:01:55.916 19/03/1996]',0.094,0.733,54.550,24.350,10.314,0.000,0.067
'[07:01:55.918 19/03/1996]',0.098,0.737,54.550,24.350,10.314,0.000,0.067
'[07:01:55.920 19/03/1996]',0.107,0.752,54.700,24.225,11.255,0.000,0.067
'[07:01:55.922 19/03/1996]',0.117,0.768,54.700,24.225,11.255,0.000,0.067
'[07:01:55.924 19/03/1996]',0.136,0.799,54.700,24.225,11.255,0.000,0.067
'[07:01:55.926 19/03/1996]',0.155,0.831,54.700,24.225,11.255,0.000,0.067
'[07:01:55.928 19/03/1996]',0.186,0.882,54.900,24.050,12.196,0.000,0.083
'[07:01:55.930 19/03/1996]',0.218,0.933,54.900,24.050,12.196,0.000,0.083
'[07:01:55.932 19/03/1996]',0.263,0.999,54.900,24.050,12.196,0.000,0.083
'[07:01:55.934 19/03/1996]',0.307,1.024,54.900,24.050,12.196,0.000,0.083
'[07:01:55.936 19/03/1996]',0.360,1.024,54.950,23.800,13.137,0.000,0.100
'[07:01:55.938 19/03/1996]',0.413,1.024,54.950,23.800,13.137,0.000,0.100
'[07:01:55.940 19/03/1996]',0.465,1.024,54.950,23.800,13.137,0.000,0.100
'[07:01:55.942 19/03/1996]',0.516,1.024,54.950,23.800,13.137,0.000,0.100
'[07:01:55.944 19/03/1996]',0.552,1.024,55.000,23.575,14.078,0.000,0.117
'[07:01:55.946 19/03/1996]',0.589,1.024,55.000,23.575,14.078,0.000,0.117
'[07:01:55.948 19/03/1996]',0.600,1.024,55.000,23.575,14.078,0.000,0.117
'[07:01:55.950 19/03/1996]',0.611,1.024,55.000,23.575,14.078,0.000,0.117
'[07:01:55.952 19/03/1996]',0.591,1.024,55.100,23.400,14.956,0.000,0.150
'[07:01:55.954 19/03/1996]',0.571,1.024,55.100,23.400,14.956,0.000,0.150
'[07:01:55.956 19/03/1996]',0.525,1.024,55.100,23.400,14.956,0.000,0.150
'[07:01:55.958 19/03/1996]',0.479,1.024,55.100,23.400,14.956,0.000,0.150
'[07:01:55.960 19/03/1996]',0.420,1.024,55.300,23.350,15.721,0.000,0.233
'[07:01:55.962 19/03/1996]',0.361,1.024,55.300,23.350,15.721,0.000,0.233
'[07:01:55.964 19/03/1996]',0.305,0.951,55.300,23.350,15.721,0.000,0.233
'[07:01:55.966 19/03/1996]',0.250,0.867,55.300,23.350,15.721,0.000,0.233
'[07:01:55.968 19/03/1996]',0.207,0.800,55.450,23.350,16.361,0.000,0.317
'[07:01:55.970 19/03/1996]',0.165,0.734,55.450,23.350,16.361,0.000,0.317
'[07:01:55.972 19/03/1996]',0.139,0.694,55.450,23.350,16.361,0.000,0.317
'[07:01:55.974 19/03/1996]',0.113,0.653,55.450,23.350,16.361,0.000,0.317
'[07:01:55.976 19/03/1996]',0.101,0.639,55.450,23.400,16.901,0.000,0.400
'[07:01:55.978 19/03/1996]',0.088,0.626,55.450,23.400,16.901,0.000,0.400
'[07:01:55.980 19/03/1996]',0.084,0.632,55.450,23.400,16.901,0.000,0.400
'[07:01:55.982 19/03/1996]',0.080,0.639,55.450,23.400,16.901,0.000,0.400
'[07:01:55.984 19/03/1996]',0.081,0.654,55.350,23.525,17.302,0.000,0.400
'[07:01:55.986 19/03/1996]',0.082,0.670,55.350,23.525,17.302,0.000,0.400
'[07:01:55.988 19/03/1996]',0.085,0.685,55.350,23.525,17.302,0.000,0.400
'[07:01:55.990 19/03/1996]',0.087,0.701,55.350,23.525,17.302,0.000,0.400
'[07:01:55.992 19/03/1996]',0.087,0.712,55.100,23.625,17.654,0.000,0.450
'[07:01:55.994 19/03/1996]',0.088,0.722,55.100,23.625,17.654,0.000,0.450
'[07:01:55.996 19/03/1996]',0.087,0.726,55.100,23.625,17.654,0.000,0.450
'[07:01:55.998 19/03/1996]',0.086,0.729,55.100,23.625,17.654,0.000,0.450
'[07:01:56.000 19/03/1996]',0.083,0.728,54.900,23.875,17.892,0.000,0.500
'[07:01:56.002 19/03/1996]',0.080,0.727,54.900,23.875,17.892,0.000,0.500
'[07:01:56.004 19/03/1996]',0.076,0.725,54.900,23.875,17.892,0.000,0.500
'[07:01:56.006 19/03/1996]',0.072,0.722,54.900,23.875,17.892,0.000,0.500
'[07:01:56.008 19/03/1996]',0.071,0.719,54.750,24.225,18.018,0.000,0.550
'[07:01:56.010 19/03/1996]',0.070,0.715,54.750,24.225,18.018,0.000,0.550
'[07:01:56.012 19/03/1996]',0.071,0.711,54.750,24.225,18.018,0.000,0.550
