'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[13:41:32.804 12/05/1995]',-0.005,0.001,0.001,81.152,-0.265
'[13:41:32.806 12/05/1995]',-0.005,0.001,0.001,81.152,-0.265
'[13:41:32.808 12/05/1995]',-0.011,0.001,0.001,80.477,-0.283
'[13:41:32.810 12/05/1995]',-0.011,0.001,0.001,80.477,-0.283
'[13:41:32.812 12/05/1995]',-0.011,0.001,0.001,80.477,-0.283
'[13:41:32.814 12/05/1995]',-0.005,0.001,0.001,80.477,-0.283
'[13:41:32.816 12/05/1995]',-0.011,0.001,0.001,79.802,-0.301
'[13:41:32.818 12/05/1995]',-0.011,0.001,0.001,79.802,-0.301
'[13:41:32.820 12/05/1995]',-0.011,0.001,0.001,79.802,-0.301
'[13:41:32.822 12/05/1995]',-0.011,-0.015,0.006,79.802,-0.301
'[13:41:32.824 12/05/1995]',-0.005,0.001,0.001,79.052,-0.316
'[13:41:32.826 12/05/1995]',-0.005,0.001,0.006,79.052,-0.316
'[13:41:32.828 12/05/1995]',-0.005,0.001,0.006,79.052,-0.316
'[13:41:32.830 12/05/1995]',-0.005,0.001,0.006,79.052,-0.316
'[13:41:32.832 12/05/1995]',0.001,0.001,0.006,78.377,-0.330
'[13:41:32.834 12/05/1995]',-0.005,0.001,0.006,78.377,-0.330
'[13:41:32.836 12/05/1995]',-0.005,0.001,0.006,78.377,-0.330
'[13:41:32.838 12/05/1995]',-0.005,0.001,0.006,78.377,-0.330
'[13:41:32.840 12/05/1995]',-0.005,0.001,0.001,77.702,-0.344
'[13:41:32.842 12/05/1995]',-0.005,0.001,0.001,77.702,-0.344
'[13:41:32.844 12/05/1995]',-0.005,0.001,0.001,77.702,-0.344
'[13:41:32.846 12/05/1995]',0.001,0.001,0.006,77.702,-0.344
'[13:41:32.848 12/05/1995]',-0.005,0.001,0.006,77.027,-0.362
'[13:41:32.850 12/05/1995]',-0.005,0.001,0.006,77.027,-0.362
'[13:41:32.852 12/05/1995]',-0.005,0.001,0.006,77.027,-0.362
'[13:41:32.854 12/05/1995]',-0.005,0.001,0.006,77.027,-0.362
'[13:41:32.856 12/05/1995]',-0.005,0.001,0.001,76.352,-0.371
'[13:41:32.858 12/05/1995]',-0.005,0.001,0.006,76.352,-0.371
'[13:41:32.860 12/05/1995]',-0.005,0.001,0.006,76.352,-0.371
'[13:41:32.862 12/05/1995]',-0.005,0.001,0.006,76.352,-0.371
'[13:41:32.864 12/05/1995]',-0.005,-0.015,0.006,75.677,-0.381
'[13:41:32.866 12/05/1995]',0.001,-0.015,0.006,75.677,-0.381
'[13:41:32.868 12/05/1995]',0.006,0.001,0.012,75.677,-0.381
'[13:41:32.870 12/05/1995]',0.006,0.001,0.012,75.677,-0.381
'[13:41:32.872 12/05/1995]',0.001,0.001,0.012,75.077,-0.404
'[13:41:32.874 12/05/1995]',0.001,0.017,0.012,75.077,-0.404
'[13:41:32.876 12/05/1995]',-0.005,0.034,0.006,75.077,-0.404
'[13:41:32.878 12/05/1995]',-0.011,0.034,0.012,75.077,-0.404
'[13:41:32.880 12/05/1995]',-0.011,0.050,0.012,74.477,-0.417
'[13:41:32.882 12/05/1995]',-0.011,0.050,0.012,74.477,-0.417
'[13:41:32.884 12/05/1995]',-0.011,0.050,0.012,74.477,-0.417
'[13:41:32.886 12/05/1995]',-0.011,0.050,0.006,74.477,-0.417
'[13:41:32.888 12/05/1995]',-0.011,0.066,0.006,73.877,-0.431
'[13:41:32.890 12/05/1995]',-0.011,0.083,0.006,73.877,-0.431
'[13:41:32.892 12/05/1995]',-0.011,0.083,0.006,73.877,-0.431
'[13:41:32.894 12/05/1995]',-0.011,0.083,0.006,73.877,-0.431
'[13:41:32.896 12/05/1995]',-0.005,0.083,0.012,73.427,-0.446
'[13:41:32.898 12/05/1995]',0.001,0.066,0.006,73.427,-0.446
'[13:41:32.900 12/05/1995]',0.001,0.050,0.012,73.427,-0.446
'[13:41:32.902 12/05/1995]',0.001,0.034,0.012,73.427,-0.446
'[13:41:32.904 12/05/1995]',-0.005,0.001,0.012,72.827,-0.455
'[13:41:32.906 12/05/1995]',0.001,0.001,0.006,72.827,-0.455
'[13:41:32.908 12/05/1995]',0.001,0.001,0.006,72.827,-0.455
'[13:41:32.910 12/05/1995]',0.001,0.001,0.006,72.827,-0.455
'[13:41:32.912 12/05/1995]',-0.011,0.001,0.001,72.302,-0.469
'[13:41:32.914 12/05/1995]',-0.023,0.001,0.001,72.302,-0.469
'[13:41:32.916 12/05/1995]',-0.023,0.001,-0.005,72.302,-0.469
'[13:41:32.918 12/05/1995]',-0.029,0.001,-0.011,72.302,-0.469
'[13:41:32.920 12/05/1995]',-0.035,0.001,-0.023,71.852,-0.473
'[13:41:32.922 12/05/1995]',-0.035,0.001,-0.029,71.852,-0.473
'[13:41:32.924 12/05/1995]',-0.047,0.001,-0.035,71.852,-0.473
'[13:41:32.926 12/05/1995]',-0.047,0.001,-0.046,71.852,-0.473
'[13:41:32.928 12/05/1995]',-0.047,0.001,-0.035,71.327,-0.492
'[13:41:32.930 12/05/1995]',-0.053,0.001,-0.046,71.327,-0.492
'[13:41:32.932 12/05/1995]',-0.047,0.001,-0.035,71.327,-0.492
'[13:41:32.934 12/05/1995]',-0.047,0.001,-0.035,71.327,-0.492
'[13:41:32.936 12/05/1995]',-0.047,0.017,-0.035,70.877,-0.496
'[13:41:32.938 12/05/1995]',-0.047,0.017,-0.035,70.877,-0.496
'[13:41:32.940 12/05/1995]',-0.047,0.017,-0.035,70.877,-0.496
'[13:41:32.942 12/05/1995]',-0.047,0.017,-0.035,70.877,-0.496
'[13:41:32.944 12/05/1995]',-0.047,0.017,-0.035,70.577,-0.501
'[13:41:32.946 12/05/1995]',-0.047,0.017,-0.035,70.577,-0.501
'[13:41:32.948 12/05/1995]',-0.035,0.034,-0.029,70.577,-0.501
'[13:41:32.950 12/05/1995]',-0.029,0.017,-0.029,70.577,-0.501
'[13:41:32.952 12/05/1995]',-0.029,0.017,-0.029,70.277,-0.515
'[13:41:32.954 12/05/1995]',-0.023,0.034,-0.029,70.277,-0.515
'[13:41:32.956 12/05/1995]',-0.023,0.034,-0.029,70.277,-0.515
'[13:41:32.958 12/05/1995]',-0.011,0.034,-0.023,70.277,-0.515
'[13:41:32.960 12/05/1995]',-0.005,0.034,-0.011,69.977,-0.520
'[13:41:32.962 12/05/1995]',0.001,0.017,-0.005,69.977,-0.520
'[13:41:32.964 12/05/1995]',0.006,0.017,-0.005,69.977,-0.520
'[13:41:32.966 12/05/1995]',0.006,0.001,0.001,69.977,-0.520
'[13:41:32.968 12/05/1995]',0.006,0.001,0.001,69.677,-0.533
'[13:41:32.970 12/05/1995]',0.012,0.001,0.001,69.677,-0.533
'[13:41:32.972 12/05/1995]',0.012,0.001,0.001,69.677,-0.533
'[13:41:32.974 12/05/1995]',0.012,0.001,0.001,69.677,-0.533
'[13:41:32.976 12/05/1995]',0.012,-0.015,0.001,69.452,-0.538
'[13:41:32.978 12/05/1995]',0.012,-0.015,0.001,69.452,-0.538
'[13:41:32.980 12/05/1995]',0.006,-0.015,0.001,69.452,-0.538
'[13:41:32.982 12/05/1995]',0.006,-0.015,0.001,69.452,-0.538
'[13:41:32.984 12/05/1995]',0.006,-0.015,0.001,69.152,-0.547
'[13:41:32.986 12/05/1995]',0.012,-0.015,0.001,69.152,-0.547
'[13:41:32.988 12/05/1995]',0.006,-0.015,0.001,69.152,-0.547
'[13:41:32.990 12/05/1995]',0.006,-0.015,-0.005,69.152,-0.547
'[13:41:32.992 12/05/1995]',0.006,-0.015,0.001,68.927,-0.552
'[13:41:32.994 12/05/1995]',0.001,-0.015,-0.005,68.927,-0.552
'[13:41:32.996 12/05/1995]',0.006,-0.015,0.001,68.927,-0.552
'[13:41:32.998 12/05/1995]',0.001,-0.015,0.001,68.927,-0.552
'[13:41:33.000 12/05/1995]',0.001,-0.015,0.001,68.627,-0.561
'[13:41:33.002 12/05/1995]',0.006,-0.015,-0.005,68.627,-0.561
'[13:41:33.004 12/05/1995]',0.001,0.001,-0.005,68.627,-0.561
'[13:41:33.006 12/05/1995]',0.006,0.001,-0.005,68.627,-0.561
'[13:41:33.008 12/05/1995]',0.006,0.001,-0.005,68.402,-0.571
'[13:41:33.010 12/05/1995]',0.006,0.001,-0.005,68.402,-0.571
'[13:41:33.012 12/05/1995]',0.006,0.001,-0.005,68.402,-0.571
'[13:41:33.014 12/05/1995]',0.006,0.001,-0.005,68.402,-0.571
'[13:41:33.016 12/05/1995]',0.006,0.001,-0.005,68.177,-0.576
'[13:41:33.018 12/05/1995]',0.006,0.001,0.001,68.177,-0.576
'[13:41:33.020 12/05/1995]',0.006,0.001,-0.005,68.177,-0.576
'[13:41:33.022 12/05/1995]',0.006,0.001,0.001,68.177,-0.576
'[13:41:33.024 12/05/1995]',0.012,0.001,0.001,68.027,-0.585
'[13:41:33.026 12/05/1995]',0.024,0.001,0.006,68.027,-0.585
'[13:41:33.028 12/05/1995]',0.036,0.001,0.024,68.027,-0.585
'[13:41:33.030 12/05/1995]',0.066,0.001,0.035,68.027,-0.585
'[13:41:33.032 12/05/1995]',0.095,0.001,0.071,67.802,-0.594
'[13:41:33.034 12/05/1995]',0.131,0.001,0.100,67.802,-0.594
'[13:41:33.036 12/05/1995]',0.166,0.001,0.135,67.802,-0.594
'[13:41:33.038 12/05/1995]',0.208,-0.015,0.182,67.802,-0.594
'[13:41:33.040 12/05/1995]',0.261,-0.015,0.217,67.577,-0.599
'[13:41:33.042 12/05/1995]',0.290,0.001,0.246,67.577,-0.599
'[13:41:33.044 12/05/1995]',0.308,0.034,0.258,67.577,-0.599
'[13:41:33.046 12/05/1995]',0.308,0.066,0.246,67.577,-0.599
'[13:41:33.048 12/05/1995]',0.314,0.115,0.240,67.352,-0.608
'[13:41:33.050 12/05/1995]',0.314,0.165,0.223,67.352,-0.608
'[13:41:33.052 12/05/1995]',0.296,0.246,0.182,67.352,-0.608
'[13:41:33.054 12/05/1995]',0.249,0.328,0.129,67.352,-0.608
'[13:41:33.056 12/05/1995]',0.208,0.393,0.065,67.127,-0.613
'[13:41:33.058 12/05/1995]',0.178,0.443,0.024,67.127,-0.613
'[13:41:33.060 12/05/1995]',0.178,0.410,0.006,67.127,-0.613
'[13:41:33.062 12/05/1995]',0.196,0.328,0.012,67.127,-0.613
'[13:41:33.064 12/05/1995]',0.196,0.181,0.047,66.977,-0.617
'[13:41:33.066 12/05/1995]',0.202,0.001,0.077,66.977,-0.617
'[13:41:33.068 12/05/1995]',0.202,-0.179,0.117,66.977,-0.617
'[13:41:33.070 12/05/1995]',0.196,-0.342,0.153,66.977,-0.617
'[13:41:33.072 12/05/1995]',0.184,-0.440,0.164,66.752,-0.617
'[13:41:33.074 12/05/1995]',0.166,-0.505,0.176,66.752,-0.617
'[13:41:33.076 12/05/1995]',0.143,-0.554,0.153,66.752,-0.617
'[13:41:33.078 12/05/1995]',0.095,-0.571,0.129,66.752,-0.617
'[13:41:33.080 12/05/1995]',0.066,-0.571,0.094,66.527,-0.617
'[13:41:33.082 12/05/1995]',0.030,-0.538,0.077,66.527,-0.617
'[13:41:33.084 12/05/1995]',0.006,-0.489,0.053,66.527,-0.617
'[13:41:33.086 12/05/1995]',-0.005,-0.440,0.035,66.527,-0.617
'[13:41:33.088 12/05/1995]',-0.011,-0.358,0.030,66.377,-0.626
'[13:41:33.090 12/05/1995]',-0.023,-0.293,0.006,66.377,-0.626
'[13:41:33.092 12/05/1995]',-0.047,-0.212,-0.011,66.377,-0.626
'[13:41:33.094 12/05/1995]',-0.053,-0.146,-0.035,66.377,-0.626
'[13:41:33.096 12/05/1995]',-0.071,-0.080,-0.052,66.152,-0.622
'[13:41:33.098 12/05/1995]',-0.071,-0.031,-0.064,66.152,-0.622
'[13:41:33.100 12/05/1995]',-0.065,-0.015,-0.052,66.152,-0.622
'[13:41:33.102 12/05/1995]',-0.065,0.001,-0.052,66.152,-0.622
'[13:41:33.104 12/05/1995]',-0.053,0.001,-0.046,66.077,-0.622
'[13:41:33.106 12/05/1995]',-0.053,0.001,-0.046,66.077,-0.622
'[13:41:33.108 12/05/1995]',-0.047,0.001,-0.035,66.077,-0.622
'[13:41:33.110 12/05/1995]',-0.047,0.001,-0.035,66.077,-0.622
'[13:41:33.112 12/05/1995]',-0.047,0.001,-0.035,65.927,-0.626
'[13:41:33.114 12/05/1995]',-0.047,0.001,-0.035,65.927,-0.626
'[13:41:33.116 12/05/1995]',-0.047,0.001,-0.035,65.927,-0.626
'[13:41:33.118 12/05/1995]',-0.047,0.017,-0.035,65.927,-0.626
'[13:41:33.120 12/05/1995]',-0.047,0.001,-0.035,65.702,-0.622
'[13:41:33.122 12/05/1995]',-0.047,0.001,-0.035,65.702,-0.622
'[13:41:33.124 12/05/1995]',-0.047,0.017,-0.035,65.702,-0.622
'[13:41:33.126 12/05/1995]',-0.047,0.017,-0.035,65.702,-0.622
'[13:41:33.128 12/05/1995]',-0.047,0.017,-0.035,65.477,-0.617
'[13:41:33.130 12/05/1995]',-0.047,0.017,-0.035,65.477,-0.617
'[13:41:33.132 12/05/1995]',-0.047,0.017,-0.035,65.477,-0.617
'[13:41:33.134 12/05/1995]',-0.047,0.017,-0.035,65.477,-0.617
'[13:41:33.136 12/05/1995]',-0.047,0.017,-0.035,65.252,-0.622
'[13:41:33.138 12/05/1995]',-0.047,0.017,-0.035,65.252,-0.622
'[13:41:33.140 12/05/1995]',-0.035,0.034,-0.035,65.252,-0.622
'[13:41:33.142 12/05/1995]',-0.047,0.034,-0.046,65.252,-0.622
'[13:41:33.144 12/05/1995]',-0.047,0.034,-0.046,65.027,-0.617
'[13:41:33.146 12/05/1995]',-0.047,0.034,-0.046,65.027,-0.617
'[13:41:33.148 12/05/1995]',-0.047,0.034,-0.046,65.027,-0.617
'[13:41:33.150 12/05/1995]',-0.047,0.034,-0.046,65.027,-0.617
'[13:41:33.152 12/05/1995]',-0.035,0.034,-0.035,64.877,-0.617
'[13:41:33.154 12/05/1995]',-0.035,0.034,-0.046,64.877,-0.617
'[13:41:33.156 12/05/1995]',-0.035,0.050,-0.046,64.877,-0.617
'[13:41:33.158 12/05/1995]',-0.047,0.050,-0.046,64.877,-0.617
'[13:41:33.160 12/05/1995]',-0.047,0.050,-0.052,64.727,-0.617
'[13:41:33.162 12/05/1995]',-0.047,0.050,-0.052,64.727,-0.617
'[13:41:33.164 12/05/1995]',-0.047,0.050,-0.046,64.727,-0.617
'[13:41:33.166 12/05/1995]',-0.047,0.050,-0.046,64.727,-0.617
'[13:41:33.168 12/05/1995]',-0.053,0.050,-0.046,64.577,-0.613
'[13:41:33.170 12/05/1995]',-0.047,0.050,-0.052,64.577,-0.613
'[13:41:33.172 12/05/1995]',-0.047,0.050,-0.052,64.577,-0.613
'[13:41:33.174 12/05/1995]',-0.047,0.066,-0.052,64.577,-0.613
'[13:41:33.176 12/05/1995]',-0.047,0.050,-0.052,64.352,-0.608
'[13:41:33.178 12/05/1995]',-0.047,0.066,-0.052,64.352,-0.608
'[13:41:33.180 12/05/1995]',-0.047,0.066,-0.052,64.352,-0.608
'[13:41:33.182 12/05/1995]',-0.047,0.050,-0.052,64.352,-0.608
'[13:41:33.184 12/05/1995]',-0.053,0.066,-0.052,64.127,-0.613
'[13:41:33.186 12/05/1995]',-0.047,0.066,-0.052,64.127,-0.613
'[13:41:33.188 12/05/1995]',-0.047,0.066,-0.052,64.127,-0.613
'[13:41:33.190 12/05/1995]',-0.047,0.066,-0.052,64.127,-0.613
'[13:41:33.192 12/05/1995]',-0.047,0.066,-0.052,63.902,-0.608
'[13:41:33.194 12/05/1995]',-0.053,0.066,-0.052,63.902,-0.608
'[13:41:33.196 12/05/1995]',-0.053,0.066,-0.052,63.902,-0.608
'[13:41:33.198 12/05/1995]',-0.053,0.066,-0.052,63.902,-0.608
'[13:41:33.200 12/05/1995]',-0.053,0.066,-0.052,63.602,-0.604
'[13:41:33.202 12/05/1995]',-0.047,0.066,-0.052,63.602,-0.604
'[13:41:33.204 12/05/1995]',-0.047,0.066,-0.052,63.602,-0.604
'[13:41:33.206 12/05/1995]',-0.047,0.066,-0.052,63.602,-0.604
'[13:41:33.208 12/05/1995]',-0.047,0.066,-0.052,63.302,-0.608
'[13:41:33.210 12/05/1995]',-0.047,0.066,-0.052,63.302,-0.608
'[13:41:33.212 12/05/1995]',-0.053,0.066,-0.064,63.302,-0.608
'[13:41:33.214 12/05/1995]',-0.053,0.066,-0.064,63.302,-0.608
'[13:41:33.216 12/05/1995]',-0.047,0.066,-0.052,63.077,-0.604
'[13:41:33.218 12/05/1995]',-0.047,0.066,-0.052,63.077,-0.604
'[13:41:33.220 12/05/1995]',-0.047,0.066,-0.052,63.077,-0.604
'[13:41:33.222 12/05/1995]',-0.047,0.066,-0.052,63.077,-0.604
'[13:41:33.224 12/05/1995]',-0.053,0.066,-0.052,63.227,-0.599
'[13:41:33.226 12/05/1995]',-0.047,0.066,-0.052,63.227,-0.599
'[13:41:33.228 12/05/1995]',-0.035,0.066,-0.064,63.227,-0.599
'[13:41:33.230 12/05/1995]',-0.035,0.066,-0.052,63.227,-0.599
'[13:41:33.232 12/05/1995]',-0.047,0.066,-0.052,63.752,-0.604
'[13:41:33.234 12/05/1995]',-0.047,0.066,-0.052,63.752,-0.604
'[13:41:33.236 12/05/1995]',-0.053,0.066,-0.052,63.752,-0.604
'[13:41:33.238 12/05/1995]',-0.053,0.066,-0.052,63.752,-0.604
'[13:41:33.240 12/05/1995]',-0.053,0.066,-0.052,65.327,-0.604
'[13:41:33.242 12/05/1995]',-0.047,0.066,-0.052,65.327,-0.604
'[13:41:33.244 12/05/1995]',-0.047,0.066,-0.064,65.327,-0.604
'[13:41:33.246 12/05/1995]',-0.047,0.066,-0.052,65.327,-0.604
'[13:41:33.248 12/05/1995]',-0.047,0.066,-0.046,68.627,-0.604
'[13:41:33.250 12/05/1995]',-0.047,0.066,-0.046,68.627,-0.604
'[13:41:33.252 12/05/1995]',-0.047,0.066,-0.046,68.627,-0.604
'[13:41:33.254 12/05/1995]',-0.047,0.066,-0.046,68.627,-0.604
'[13:41:33.256 12/05/1995]',-0.047,0.066,-0.046,74.252,-0.599
'[13:41:33.258 12/05/1995]',-0.035,0.066,-0.046,74.252,-0.599
'[13:41:33.260 12/05/1995]',-0.035,0.066,-0.046,74.252,-0.599
'[13:41:33.262 12/05/1995]',-0.047,0.066,-0.046,74.252,-0.599
'[13:41:33.264 12/05/1995]',-0.035,0.066,-0.046,82.277,-0.599
'[13:41:33.266 12/05/1995]',-0.035,0.066,-0.035,82.277,-0.599
'[13:41:33.268 12/05/1995]',-0.029,0.066,-0.035,82.277,-0.599
'[13:41:33.270 12/05/1995]',-0.035,0.066,-0.035,82.277,-0.599
'[13:41:33.272 12/05/1995]',-0.029,0.066,-0.035,91.352,-0.594
'[13:41:33.274 12/05/1995]',-0.029,0.066,-0.035,91.352,-0.594
'[13:41:33.276 12/05/1995]',-0.029,0.066,-0.035,91.352,-0.594
'[13:41:33.278 12/05/1995]',-0.029,0.066,-0.029,91.352,-0.594
'[13:41:33.280 12/05/1995]',-0.023,0.066,-0.023,100.053,-0.594
'[13:41:33.282 12/05/1995]',-0.023,0.066,-0.023,100.053,-0.594
'[13:41:33.284 12/05/1995]',-0.023,0.066,-0.029,100.053,-0.594
'[13:41:33.286 12/05/1995]',-0.023,0.066,-0.029,100.053,-0.594
'[13:41:33.288 12/05/1995]',-0.023,0.066,-0.029,107.553,-0.585
'[13:41:33.290 12/05/1995]',-0.023,0.066,-0.029,107.553,-0.585
'[13:41:33.292 12/05/1995]',-0.023,0.066,-0.029,107.553,-0.585
'[13:41:33.294 12/05/1995]',-0.005,0.050,-0.023,107.553,-0.585
'[13:41:33.296 12/05/1995]',-0.005,0.050,-0.011,113.853,-0.571
'[13:41:33.298 12/05/1995]',-0.005,0.050,-0.011,113.853,-0.571
'[13:41:33.300 12/05/1995]',-0.011,0.050,-0.011,113.853,-0.571
'[13:41:33.302 12/05/1995]',-0.005,0.050,-0.011,113.853,-0.571
'[13:41:33.304 12/05/1995]',-0.005,0.050,-0.005,119.178,-0.543
'[13:41:33.306 12/05/1995]',0.006,0.050,-0.005,119.178,-0.543
'[13:41:33.308 12/05/1995]',0.006,0.050,-0.005,119.178,-0.543
'[13:41:33.310 12/05/1995]',0.006,0.050,-0.005,119.178,-0.543
'[13:41:33.312 12/05/1995]',0.006,0.034,-0.005,123.153,-0.510
'[13:41:33.314 12/05/1995]',0.001,0.034,-0.005,123.153,-0.510
'[13:41:33.316 12/05/1995]',0.006,0.034,0.001,123.153,-0.510
'[13:41:33.318 12/05/1995]',0.006,0.034,0.001,123.153,-0.510
'[13:41:33.320 12/05/1995]',0.006,0.034,0.001,125.928,-0.469
'[13:41:33.322 12/05/1995]',0.006,0.034,0.001,125.928,-0.469
'[13:41:33.324 12/05/1995]',0.006,0.034,0.006,125.928,-0.469
'[13:41:33.326 12/05/1995]',0.006,0.034,0.006,125.928,-0.469
'[13:41:33.328 12/05/1995]',0.006,0.034,0.006,127.803,-0.417
'[13:41:33.330 12/05/1995]',0.006,0.017,0.006,127.803,-0.417
'[13:41:33.332 12/05/1995]',0.006,0.017,0.006,127.803,-0.417
'[13:41:33.334 12/05/1995]',0.006,0.017,0.012,127.803,-0.417
'[13:41:33.336 12/05/1995]',0.012,0.017,0.012,129.153,-0.352
'[13:41:33.338 12/05/1995]',0.024,0.017,0.012,129.153,-0.352
'[13:41:33.340 12/05/1995]',0.006,0.017,0.006,129.153,-0.352
'[13:41:33.342 12/05/1995]',0.001,0.017,0.006,129.153,-0.352
'[13:41:33.344 12/05/1995]',0.001,0.017,0.006,129.978,-0.283
'[13:41:33.346 12/05/1995]',0.001,0.017,0.006,129.978,-0.283
'[13:41:33.348 12/05/1995]',0.006,0.017,0.012,129.978,-0.283
'[13:41:33.350 12/05/1995]',0.006,0.017,0.006,129.978,-0.283
'[13:41:33.352 12/05/1995]',0.001,0.017,0.012,130.353,-0.209
'[13:41:33.354 12/05/1995]',0.012,0.017,0.012,130.353,-0.209
'[13:41:33.356 12/05/1995]',0.006,0.017,0.012,130.353,-0.209
'[13:41:33.358 12/05/1995]',0.006,0.017,0.012,130.353,-0.209
'[13:41:33.360 12/05/1995]',0.006,0.017,0.012,130.278,-0.130
'[13:41:33.362 12/05/1995]',0.006,0.017,0.012,130.278,-0.130
'[13:41:33.364 12/05/1995]',0.012,0.001,0.012,130.278,-0.130
'[13:41:33.366 12/05/1995]',0.012,0.017,0.012,130.278,-0.130
'[13:41:33.368 12/05/1995]',0.012,0.017,0.012,129.753,-0.056
'[13:41:33.370 12/05/1995]',0.006,0.017,0.012,129.753,-0.056
'[13:41:33.372 12/05/1995]',0.006,0.017,0.006,129.753,-0.056
'[13:41:33.374 12/05/1995]',0.006,0.017,0.006,129.753,-0.056
'[13:41:33.376 12/05/1995]',0.012,0.017,0.006,129.003,0.018
'[13:41:33.378 12/05/1995]',0.006,0.017,0.006,129.003,0.018
'[13:41:33.380 12/05/1995]',0.001,0.001,0.006,129.003,0.018
'[13:41:33.382 12/05/1995]',0.001,0.001,0.006,129.003,0.018
'[13:41:33.384 12/05/1995]',0.006,0.001,0.012,127.878,0.088
'[13:41:33.386 12/05/1995]',0.006,0.001,0.006,127.878,0.088
'[13:41:33.388 12/05/1995]',0.001,0.001,0.006,127.878,0.088
'[13:41:33.390 12/05/1995]',0.001,0.017,0.006,127.878,0.088
'[13:41:33.392 12/05/1995]',0.001,0.001,0.006,126.453,0.148
'[13:41:33.394 12/05/1995]',0.006,0.001,0.001,126.453,0.148
'[13:41:33.396 12/05/1995]',0.001,0.001,0.001,126.453,0.148
'[13:41:33.398 12/05/1995]',0.001,0.001,0.006,126.453,0.148
'[13:41:33.400 12/05/1995]',0.006,0.001,0.006,124.803,0.200
'[13:41:33.402 12/05/1995]',0.006,0.001,0.001,124.803,0.200
'[13:41:33.404 12/05/1995]',0.001,0.017,0.001,124.803,0.200
'[13:41:33.406 12/05/1995]',0.001,0.017,0.001,124.803,0.200
'[13:41:33.408 12/05/1995]',0.001,0.017,0.001,123.003,0.246
'[13:41:33.410 12/05/1995]',0.006,0.001,0.001,123.003,0.246
'[13:41:33.412 12/05/1995]',0.001,0.001,0.001,123.003,0.246
'[13:41:33.414 12/05/1995]',0.001,0.001,0.006,123.003,0.246
'[13:41:33.416 12/05/1995]',0.006,0.001,0.001,120.903,0.283
'[13:41:33.418 12/05/1995]',0.006,0.017,0.006,120.903,0.283
'[13:41:33.420 12/05/1995]',0.001,0.001,0.001,120.903,0.283
'[13:41:33.422 12/05/1995]',0.001,0.001,0.001,120.903,0.283
'[13:41:33.424 12/05/1995]',0.001,0.017,0.001,118.578,0.311
'[13:41:33.426 12/05/1995]',0.001,0.001,0.001,118.578,0.311
'[13:41:33.428 12/05/1995]',0.001,0.001,0.001,118.578,0.311
'[13:41:33.430 12/05/1995]',0.001,0.001,0.001,118.578,0.311
'[13:41:33.432 12/05/1995]',0.001,0.001,0.001,115.803,0.339
'[13:41:33.434 12/05/1995]',0.001,0.001,0.001,115.803,0.339
'[13:41:33.436 12/05/1995]',-0.005,0.001,0.001,115.803,0.339
'[13:41:33.438 12/05/1995]',-0.005,0.001,-0.005,115.803,0.339
'[13:41:33.440 12/05/1995]',-0.005,0.017,-0.005,112.728,0.352
'[13:41:33.442 12/05/1995]',-0.005,0.001,-0.005,112.728,0.352
'[13:41:33.444 12/05/1995]',-0.005,0.017,-0.005,112.728,0.352
'[13:41:33.446 12/05/1995]',-0.005,0.017,-0.005,112.728,0.352
'[13:41:33.448 12/05/1995]',0.001,0.001,0.001,109.128,0.362
'[13:41:33.450 12/05/1995]',-0.005,0.001,-0.005,109.128,0.362
'[13:41:33.452 12/05/1995]',-0.005,0.001,-0.005,109.128,0.362
'[13:41:33.454 12/05/1995]',-0.005,0.001,-0.005,109.128,0.362
'[13:41:33.456 12/05/1995]',-0.005,0.017,-0.005,105.078,0.371
'[13:41:33.458 12/05/1995]',0.001,0.017,-0.005,105.078,0.371
'[13:41:33.460 12/05/1995]',-0.005,0.017,-0.005,105.078,0.371
'[13:41:33.462 12/05/1995]',-0.005,0.017,-0.005,105.078,0.371
'[13:41:33.464 12/05/1995]',-0.011,0.017,-0.011,100.878,0.371
'[13:41:33.466 12/05/1995]',-0.011,0.017,-0.005,100.878,0.371
'[13:41:33.468 12/05/1995]',-0.011,0.017,-0.005,100.878,0.371
'[13:41:33.470 12/05/1995]',-0.011,0.017,-0.011,100.878,0.371
'[13:41:33.472 12/05/1995]',-0.011,0.017,-0.011,96.827,0.357
'[13:41:33.474 12/05/1995]',-0.011,0.017,-0.011,96.827,0.357
'[13:41:33.476 12/05/1995]',-0.005,0.017,-0.005,96.827,0.357
'[13:41:33.478 12/05/1995]',-0.011,0.017,-0.005,96.827,0.357
'[13:41:33.480 12/05/1995]',-0.005,0.017,-0.005,93.452,0.348
'[13:41:33.482 12/05/1995]',-0.011,0.017,-0.005,93.452,0.348
'[13:41:33.484 12/05/1995]',-0.011,0.017,-0.005,93.452,0.348
'[13:41:33.486 12/05/1995]',-0.011,0.017,-0.011,93.452,0.348
'[13:41:33.488 12/05/1995]',-0.005,0.034,-0.005,91.127,0.334
'[13:41:33.490 12/05/1995]',-0.005,0.034,-0.011,91.127,0.334
'[13:41:33.492 12/05/1995]',-0.005,0.034,-0.011,91.127,0.334
'[13:41:33.494 12/05/1995]',-0.005,0.034,-0.011,91.127,0.334
'[13:41:33.496 12/05/1995]',-0.011,0.034,-0.011,89.627,0.316
'[13:41:33.498 12/05/1995]',-0.005,0.034,-0.011,89.627,0.316
'[13:41:33.500 12/05/1995]',-0.005,0.034,-0.011,89.627,0.316
