'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[11:00:56.840 11/05/1995]',-0.031,0.002,-0.021,180.400,-0.589
'[11:00:56.842 11/05/1995]',-0.031,0.002,0.001,180.400,-0.589
'[11:00:56.844 11/05/1995]',-0.031,-0.022,0.001,180.400,-0.589
'[11:00:56.846 11/05/1995]',-0.025,-0.022,0.001,180.400,-0.589
'[11:00:56.848 11/05/1995]',-0.031,0.002,0.001,180.400,-0.589
'[11:00:56.850 11/05/1995]',-0.031,0.002,-0.010,180.400,-0.589
'[11:00:56.852 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.589
'[11:00:56.854 11/05/1995]',-0.031,0.002,-0.044,180.400,-0.589
'[11:00:56.856 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.590
'[11:00:56.858 11/05/1995]',-0.031,0.002,-0.010,180.400,-0.590
'[11:00:56.860 11/05/1995]',-0.025,0.002,0.001,180.400,-0.590
'[11:00:56.862 11/05/1995]',-0.025,0.002,0.001,180.400,-0.590
'[11:00:56.864 11/05/1995]',-0.025,0.002,0.001,180.400,-0.591
'[11:00:56.866 11/05/1995]',-0.025,0.025,-0.010,180.400,-0.591
'[11:00:56.868 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.591
'[11:00:56.870 11/05/1995]',-0.031,0.025,-0.044,180.400,-0.591
'[11:00:56.872 11/05/1995]',-0.031,0.025,-0.044,180.400,-0.589
'[11:00:56.874 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.589
'[11:00:56.876 11/05/1995]',-0.025,0.025,0.001,180.400,-0.589
'[11:00:56.878 11/05/1995]',-0.025,0.002,0.001,180.400,-0.589
'[11:00:56.880 11/05/1995]',-0.025,0.025,0.001,180.400,-0.588
'[11:00:56.882 11/05/1995]',-0.025,0.025,-0.010,180.400,-0.588
'[11:00:56.884 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.588
'[11:00:56.886 11/05/1995]',-0.025,0.050,-0.044,180.400,-0.588
'[11:00:56.888 11/05/1995]',-0.031,0.050,-0.044,180.400,-0.586
'[11:00:56.890 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.586
'[11:00:56.892 11/05/1995]',-0.025,0.025,-0.021,180.400,-0.586
'[11:00:56.894 11/05/1995]',-0.025,0.025,0.001,180.400,-0.586
'[11:00:56.896 11/05/1995]',-0.025,0.025,0.001,180.400,-0.583
'[11:00:56.898 11/05/1995]',-0.025,0.025,0.001,180.400,-0.583
'[11:00:56.900 11/05/1995]',-0.025,0.050,-0.021,180.400,-0.583
'[11:00:56.902 11/05/1995]',-0.031,0.050,-0.044,180.400,-0.583
'[11:00:56.904 11/05/1995]',-0.031,0.050,-0.055,180.400,-0.579
'[11:00:56.906 11/05/1995]',-0.031,0.050,-0.033,180.400,-0.579
'[11:00:56.908 11/05/1995]',-0.025,0.025,-0.021,180.400,-0.579
'[11:00:56.910 11/05/1995]',-0.025,0.025,0.001,180.400,-0.579
'[11:00:56.912 11/05/1995]',-0.012,0.025,0.001,180.400,-0.576
'[11:00:56.914 11/05/1995]',-0.012,0.025,0.001,180.400,-0.576
'[11:00:56.916 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.576
'[11:00:56.918 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.576
'[11:00:56.920 11/05/1995]',-0.031,0.074,-0.044,180.400,-0.572
'[11:00:56.922 11/05/1995]',-0.031,0.074,-0.044,180.400,-0.572
'[11:00:56.924 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.572
'[11:00:56.926 11/05/1995]',-0.025,0.025,0.001,180.400,-0.572
'[11:00:56.928 11/05/1995]',-0.025,0.025,0.001,180.400,-0.569
'[11:00:56.930 11/05/1995]',-0.025,0.025,0.001,180.400,-0.569
'[11:00:56.932 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.569
'[11:00:56.934 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.569
'[11:00:56.936 11/05/1995]',-0.031,0.074,-0.044,180.400,-0.565
'[11:00:56.938 11/05/1995]',-0.031,0.074,-0.055,180.400,-0.565
'[11:00:56.940 11/05/1995]',-0.031,0.074,-0.033,180.400,-0.565
'[11:00:56.942 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.565
'[11:00:56.944 11/05/1995]',-0.025,0.025,0.001,180.400,-0.561
'[11:00:56.946 11/05/1995]',-0.025,0.025,0.001,180.400,-0.561
'[11:00:56.948 11/05/1995]',-0.025,0.050,0.001,180.400,-0.561
'[11:00:56.950 11/05/1995]',-0.025,0.074,-0.021,180.400,-0.561
'[11:00:56.952 11/05/1995]',-0.031,0.074,-0.044,180.400,-0.558
'[11:00:56.954 11/05/1995]',-0.031,0.074,-0.055,180.400,-0.558
'[11:00:56.956 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.558
'[11:00:56.958 11/05/1995]',-0.031,0.074,-0.033,180.400,-0.558
'[11:00:56.960 11/05/1995]',-0.025,0.050,0.001,180.400,-0.555
'[11:00:56.962 11/05/1995]',-0.025,0.050,0.001,180.400,-0.555
'[11:00:56.964 11/05/1995]',-0.025,0.050,0.001,180.400,-0.555
'[11:00:56.966 11/05/1995]',-0.025,0.074,-0.021,180.400,-0.555
'[11:00:56.968 11/05/1995]',-0.031,0.074,-0.033,180.400,-0.553
'[11:00:56.970 11/05/1995]',-0.031,0.074,-0.044,180.400,-0.553
'[11:00:56.972 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.553
'[11:00:56.974 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.553
'[11:00:56.976 11/05/1995]',-0.025,0.050,0.001,180.400,-0.550
'[11:00:56.978 11/05/1995]',-0.012,0.050,0.001,180.400,-0.550
'[11:00:56.980 11/05/1995]',-0.012,0.050,0.001,180.400,-0.550
'[11:00:56.982 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.550
'[11:00:56.984 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.549
'[11:00:56.986 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.549
'[11:00:56.988 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.549
'[11:00:56.990 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.549
'[11:00:56.992 11/05/1995]',-0.012,0.050,0.001,180.400,-0.547
'[11:00:56.994 11/05/1995]',-0.006,0.050,0.001,180.400,-0.547
'[11:00:56.996 11/05/1995]',-0.012,0.025,0.001,180.400,-0.547
'[11:00:56.998 11/05/1995]',-0.012,0.050,0.001,180.400,-0.547
'[11:00:57.000 11/05/1995]',-0.006,0.074,-0.010,180.400,-0.544
'[11:00:57.002 11/05/1995]',-0.006,0.074,-0.033,180.400,-0.544
'[11:00:57.004 11/05/1995]',-0.006,0.074,-0.033,180.400,-0.544
'[11:00:57.006 11/05/1995]',-0.006,0.074,-0.021,180.400,-0.544
'[11:00:57.008 11/05/1995]',-0.006,0.074,0.001,180.400,-0.547
'[11:00:57.010 11/05/1995]',0.001,0.050,0.012,180.400,-0.547
'[11:00:57.012 11/05/1995]',0.007,0.050,0.023,180.400,-0.547
'[11:00:57.014 11/05/1995]',0.001,0.050,0.012,180.400,-0.547
'[11:00:57.016 11/05/1995]',0.001,0.050,0.001,180.400,-0.546
'[11:00:57.018 11/05/1995]',0.001,0.074,-0.010,180.400,-0.546
'[11:00:57.020 11/05/1995]',0.001,0.074,-0.021,180.400,-0.546
'[11:00:57.022 11/05/1995]',0.001,0.074,-0.010,180.400,-0.546
'[11:00:57.024 11/05/1995]',0.001,0.050,0.001,180.400,-0.544
'[11:00:57.026 11/05/1995]',0.007,0.025,0.023,180.400,-0.544
'[11:00:57.028 11/05/1995]',0.007,0.025,0.034,180.400,-0.544
'[11:00:57.030 11/05/1995]',0.013,0.025,0.034,180.400,-0.544
'[11:00:57.032 11/05/1995]',0.025,0.050,0.023,180.400,-0.542
'[11:00:57.034 11/05/1995]',0.013,0.050,0.001,180.400,-0.542
'[11:00:57.036 11/05/1995]',0.013,0.050,0.001,180.400,-0.542
'[11:00:57.038 11/05/1995]',0.013,0.050,0.001,180.400,-0.542
'[11:00:57.040 11/05/1995]',0.013,0.025,0.012,180.400,-0.536
'[11:00:57.042 11/05/1995]',0.025,0.025,0.034,180.400,-0.536
'[11:00:57.044 11/05/1995]',0.025,0.002,0.057,180.400,-0.536
'[11:00:57.046 11/05/1995]',0.032,0.002,0.068,180.400,-0.536
'[11:00:57.048 11/05/1995]',0.025,0.002,0.045,180.400,-0.528
'[11:00:57.050 11/05/1995]',0.032,0.025,0.034,180.400,-0.528
'[11:00:57.052 11/05/1995]',0.025,0.025,0.012,180.400,-0.528
'[11:00:57.054 11/05/1995]',0.025,0.025,0.012,180.400,-0.528
'[11:00:57.056 11/05/1995]',0.025,0.025,0.023,180.400,-0.516
'[11:00:57.058 11/05/1995]',0.025,0.002,0.034,180.400,-0.516
'[11:00:57.060 11/05/1995]',0.032,0.002,0.057,180.400,-0.516
'[11:00:57.062 11/05/1995]',0.032,0.002,0.068,180.400,-0.516
'[11:00:57.064 11/05/1995]',0.032,0.002,0.068,180.400,-0.499
'[11:00:57.066 11/05/1995]',0.032,0.002,0.045,180.400,-0.499
'[11:00:57.068 11/05/1995]',0.032,0.025,0.023,180.400,-0.499
'[11:00:57.070 11/05/1995]',0.025,0.025,0.001,180.400,-0.499
'[11:00:57.072 11/05/1995]',0.025,0.025,0.012,180.400,-0.477
'[11:00:57.074 11/05/1995]',0.025,0.002,0.034,180.400,-0.477
'[11:00:57.076 11/05/1995]',0.013,0.002,0.045,180.400,-0.477
'[11:00:57.078 11/05/1995]',0.025,0.002,0.057,180.400,-0.477
'[11:00:57.080 11/05/1995]',0.025,0.002,0.057,180.400,-0.448
'[11:00:57.082 11/05/1995]',0.025,0.002,0.045,180.400,-0.448
'[11:00:57.084 11/05/1995]',0.013,0.002,0.012,180.400,-0.448
'[11:00:57.086 11/05/1995]',0.007,0.002,0.001,180.400,-0.448
'[11:00:57.088 11/05/1995]',0.007,0.002,0.001,180.400,-0.412
'[11:00:57.090 11/05/1995]',0.001,0.002,0.001,180.400,-0.412
'[11:00:57.092 11/05/1995]',0.007,0.002,0.023,180.400,-0.412
'[11:00:57.094 11/05/1995]',0.007,0.002,0.034,180.400,-0.412
'[11:00:57.096 11/05/1995]',0.007,0.002,0.034,180.400,-0.368
'[11:00:57.098 11/05/1995]',0.007,0.002,0.023,180.400,-0.368
'[11:00:57.100 11/05/1995]',0.001,0.002,0.001,180.400,-0.368
'[11:00:57.102 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.368
'[11:00:57.104 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.318
'[11:00:57.106 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.318
'[11:00:57.108 11/05/1995]',-0.006,0.002,0.001,180.400,-0.318
'[11:00:57.110 11/05/1995]',-0.006,0.002,0.012,180.400,-0.318
'[11:00:57.112 11/05/1995]',-0.006,0.002,0.023,180.400,-0.262
'[11:00:57.114 11/05/1995]',-0.012,0.002,0.012,180.400,-0.262
'[11:00:57.116 11/05/1995]',-0.012,0.002,0.001,180.400,-0.262
'[11:00:57.118 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.262
'[11:00:57.120 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.198
'[11:00:57.122 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.198
'[11:00:57.124 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.198
'[11:00:57.126 11/05/1995]',-0.012,0.002,0.001,180.400,-0.198
'[11:00:57.128 11/05/1995]',-0.012,0.002,0.012,180.400,-0.132
'[11:00:57.130 11/05/1995]',-0.012,0.002,0.001,180.400,-0.132
'[11:00:57.132 11/05/1995]',-0.012,0.002,0.001,180.400,-0.132
'[11:00:57.134 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.132
'[11:00:57.136 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.065
'[11:00:57.138 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.065
'[11:00:57.140 11/05/1995]',-0.025,0.002,-0.021,180.400,-0.065
'[11:00:57.142 11/05/1995]',-0.025,0.002,0.001,180.400,-0.065
'[11:00:57.144 11/05/1995]',-0.025,0.002,0.001,180.400,0.004
'[11:00:57.146 11/05/1995]',-0.025,0.002,0.001,180.400,0.004
'[11:00:57.148 11/05/1995]',-0.025,0.002,0.001,180.400,0.004
'[11:00:57.150 11/05/1995]',-0.025,0.002,-0.010,180.400,0.004
'[11:00:57.152 11/05/1995]',-0.031,0.002,-0.033,180.400,0.070
'[11:00:57.154 11/05/1995]',-0.031,0.002,-0.044,180.400,0.070
'[11:00:57.156 11/05/1995]',-0.031,0.002,-0.033,180.400,0.070
'[11:00:57.158 11/05/1995]',-0.025,0.002,-0.010,180.400,0.070
'[11:00:57.160 11/05/1995]',-0.025,0.002,0.001,180.400,0.136
'[11:00:57.162 11/05/1995]',-0.012,0.002,0.001,180.400,0.136
'[11:00:57.164 11/05/1995]',-0.025,0.002,0.001,180.400,0.136
'[11:00:57.166 11/05/1995]',-0.025,0.002,-0.010,180.400,0.136
'[11:00:57.168 11/05/1995]',-0.025,0.002,-0.033,180.400,0.197
'[11:00:57.170 11/05/1995]',-0.025,0.002,-0.033,180.400,0.197
'[11:00:57.172 11/05/1995]',-0.031,0.002,-0.033,180.400,0.197
'[11:00:57.174 11/05/1995]',-0.025,0.002,-0.033,180.400,0.197
'[11:00:57.176 11/05/1995]',-0.012,0.002,0.001,180.400,0.253
'[11:00:57.178 11/05/1995]',-0.006,0.002,0.001,180.400,0.253
'[11:00:57.180 11/05/1995]',-0.012,0.002,0.001,180.400,0.253
'[11:00:57.182 11/05/1995]',-0.012,0.002,0.001,180.400,0.253
'[11:00:57.184 11/05/1995]',-0.012,0.002,-0.033,180.400,0.303
'[11:00:57.186 11/05/1995]',-0.025,0.025,-0.033,180.400,0.303
'[11:00:57.188 11/05/1995]',-0.025,0.025,-0.044,180.400,0.303
'[11:00:57.190 11/05/1995]',-0.012,0.002,-0.033,180.400,0.303
'[11:00:57.192 11/05/1995]',-0.006,0.002,0.001,180.400,0.346
'[11:00:57.194 11/05/1995]',-0.012,0.002,0.001,180.400,0.346
'[11:00:57.196 11/05/1995]',-0.012,0.002,0.001,180.400,0.346
'[11:00:57.198 11/05/1995]',-0.012,0.002,0.001,180.400,0.346
'[11:00:57.200 11/05/1995]',-0.012,0.002,-0.010,180.400,0.382
'[11:00:57.202 11/05/1995]',-0.025,0.025,-0.033,180.400,0.382
'[11:00:57.204 11/05/1995]',-0.025,0.025,-0.044,180.400,0.382
'[11:00:57.206 11/05/1995]',-0.025,0.002,-0.033,180.400,0.382
'[11:00:57.208 11/05/1995]',-0.012,0.002,-0.021,180.400,0.411
'[11:00:57.210 11/05/1995]',-0.012,0.002,0.001,180.400,0.411
'[11:00:57.212 11/05/1995]',-0.012,0.002,0.001,180.400,0.411
'[11:00:57.214 11/05/1995]',-0.012,0.002,0.001,180.400,0.411
'[11:00:57.216 11/05/1995]',-0.012,0.002,-0.010,180.400,0.431
'[11:00:57.218 11/05/1995]',-0.025,0.025,-0.033,180.400,0.431
'[11:00:57.220 11/05/1995]',-0.025,0.025,-0.044,180.400,0.431
'[11:00:57.222 11/05/1995]',-0.025,0.025,-0.044,180.400,0.431
'[11:00:57.224 11/05/1995]',-0.025,0.002,-0.033,180.400,0.445
'[11:00:57.226 11/05/1995]',-0.025,0.002,0.001,180.400,0.445
'[11:00:57.228 11/05/1995]',-0.012,0.002,0.001,180.400,0.445
'[11:00:57.230 11/05/1995]',-0.012,0.002,0.001,180.400,0.445
'[11:00:57.232 11/05/1995]',-0.012,0.002,-0.010,180.400,0.453
'[11:00:57.234 11/05/1995]',-0.025,0.002,-0.033,180.400,0.453
'[11:00:57.236 11/05/1995]',-0.025,0.025,-0.044,180.400,0.453
'[11:00:57.238 11/05/1995]',-0.025,0.025,-0.044,180.400,0.453
'[11:00:57.240 11/05/1995]',-0.025,0.002,-0.033,180.400,0.452
'[11:00:57.242 11/05/1995]',-0.012,0.002,-0.010,180.400,0.452
'[11:00:57.244 11/05/1995]',-0.025,0.002,0.001,180.400,0.452
'[11:00:57.246 11/05/1995]',-0.012,0.002,0.001,180.400,0.452
'[11:00:57.248 11/05/1995]',-0.012,0.002,0.001,180.400,0.446
'[11:00:57.250 11/05/1995]',-0.012,0.002,-0.021,180.400,0.446
'[11:00:57.252 11/05/1995]',-0.025,0.002,-0.033,180.400,0.446
'[11:00:57.254 11/05/1995]',-0.025,0.002,-0.044,180.400,0.446
'[11:00:57.256 11/05/1995]',-0.025,0.002,-0.033,180.400,0.434
'[11:00:57.258 11/05/1995]',-0.025,0.002,-0.021,180.400,0.434
'[11:00:57.260 11/05/1995]',-0.012,0.002,0.001,180.400,0.434
'[11:00:57.262 11/05/1995]',-0.012,0.002,0.001,180.400,0.434
'[11:00:57.264 11/05/1995]',-0.012,0.002,0.001,180.400,0.416
'[11:00:57.266 11/05/1995]',-0.012,0.002,-0.010,180.400,0.416
'[11:00:57.268 11/05/1995]',-0.025,0.002,-0.033,180.400,0.416
'[11:00:57.270 11/05/1995]',-0.025,0.002,-0.044,180.400,0.416
'[11:00:57.272 11/05/1995]',-0.012,0.002,-0.033,180.400,0.394
'[11:00:57.274 11/05/1995]',-0.012,0.002,-0.021,180.400,0.394
'[11:00:57.276 11/05/1995]',-0.012,0.002,0.001,180.400,0.394
'[11:00:57.278 11/05/1995]',-0.006,0.002,0.001,180.400,0.394
'[11:00:57.280 11/05/1995]',-0.006,0.002,0.001,180.400,0.366
'[11:00:57.282 11/05/1995]',-0.006,0.002,0.001,180.400,0.366
'[11:00:57.284 11/05/1995]',-0.012,0.002,-0.021,180.400,0.366
'[11:00:57.286 11/05/1995]',-0.012,0.002,-0.033,180.400,0.366
'[11:00:57.288 11/05/1995]',-0.012,0.002,-0.033,180.400,0.338
'[11:00:57.290 11/05/1995]',-0.025,0.002,-0.033,180.400,0.338
'[11:00:57.292 11/05/1995]',-0.012,0.002,-0.010,180.400,0.338
'[11:00:57.294 11/05/1995]',-0.012,0.002,0.001,180.400,0.338
'[11:00:57.296 11/05/1995]',-0.012,0.002,0.001,180.400,0.304
'[11:00:57.298 11/05/1995]',-0.012,0.002,0.001,180.400,0.304
'[11:00:57.300 11/05/1995]',-0.012,0.002,-0.010,180.400,0.304
'[11:00:57.302 11/05/1995]',-0.012,0.002,-0.033,180.400,0.304
'[11:00:57.304 11/05/1995]',-0.012,0.002,-0.033,180.400,0.268
'[11:00:57.306 11/05/1995]',-0.012,0.002,-0.033,180.400,0.268
'[11:00:57.308 11/05/1995]',-0.012,0.002,-0.010,180.400,0.268
'[11:00:57.310 11/05/1995]',-0.012,0.002,0.001,180.400,0.268
'[11:00:57.312 11/05/1995]',-0.006,-0.022,0.012,180.400,0.230
'[11:00:57.314 11/05/1995]',-0.006,0.002,0.001,180.400,0.230
'[11:00:57.316 11/05/1995]',-0.012,0.002,0.001,180.400,0.230
'[11:00:57.318 11/05/1995]',-0.012,0.002,-0.033,180.400,0.230
'[11:00:57.320 11/05/1995]',-0.012,0.002,-0.033,180.400,0.192
'[11:00:57.322 11/05/1995]',-0.012,0.002,-0.033,180.400,0.192
'[11:00:57.324 11/05/1995]',-0.006,0.002,-0.021,180.400,0.192
'[11:00:57.326 11/05/1995]',-0.006,0.002,0.001,180.400,0.192
'[11:00:57.328 11/05/1995]',-0.006,-0.022,0.012,180.400,0.153
'[11:00:57.330 11/05/1995]',-0.006,0.002,0.012,180.400,0.153
'[11:00:57.332 11/05/1995]',-0.006,0.002,0.001,180.400,0.153
'[11:00:57.334 11/05/1995]',-0.006,0.002,-0.021,180.400,0.153
'[11:00:57.336 11/05/1995]',-0.012,0.002,-0.033,180.400,0.115
'[11:00:57.338 11/05/1995]',-0.012,0.002,-0.033,180.400,0.115
'[11:00:57.340 11/05/1995]',-0.012,0.002,-0.021,180.400,0.115
'[11:00:57.342 11/05/1995]',-0.006,0.002,0.001,180.400,0.115
'[11:00:57.344 11/05/1995]',-0.006,0.002,0.012,180.400,0.079
'[11:00:57.346 11/05/1995]',-0.012,0.002,0.012,180.400,0.079
'[11:00:57.348 11/05/1995]',-0.006,0.002,0.001,180.400,0.079
'[11:00:57.350 11/05/1995]',-0.012,0.002,-0.010,180.400,0.079
'[11:00:57.352 11/05/1995]',-0.006,0.002,-0.033,180.400,0.043
'[11:00:57.354 11/05/1995]',-0.012,0.002,-0.033,180.400,0.043
'[11:00:57.356 11/05/1995]',-0.012,0.002,-0.021,180.400,0.043
'[11:00:57.358 11/05/1995]',-0.006,0.002,0.001,180.400,0.043
'[11:00:57.360 11/05/1995]',-0.006,0.002,0.012,180.400,0.010
'[11:00:57.362 11/05/1995]',-0.006,0.002,0.012,180.400,0.010
'[11:00:57.364 11/05/1995]',-0.006,0.002,0.012,180.400,0.010
'[11:00:57.366 11/05/1995]',-0.006,0.002,0.001,180.400,0.010
'[11:00:57.368 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.021
'[11:00:57.370 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.021
'[11:00:57.372 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.021
'[11:00:57.374 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.021
'[11:00:57.376 11/05/1995]',-0.006,-0.022,0.001,180.400,-0.051
'[11:00:57.378 11/05/1995]',-0.012,-0.022,0.012,180.400,-0.051
'[11:00:57.380 11/05/1995]',-0.006,-0.022,0.012,180.400,-0.051
'[11:00:57.382 11/05/1995]',-0.012,0.002,0.001,180.400,-0.051
'[11:00:57.384 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.078
'[11:00:57.386 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.078
'[11:00:57.388 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.078
'[11:00:57.390 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.078
'[11:00:57.392 11/05/1995]',-0.006,0.002,0.001,180.400,-0.104
'[11:00:57.394 11/05/1995]',-0.006,-0.022,0.012,180.400,-0.104
'[11:00:57.396 11/05/1995]',-0.006,-0.022,0.023,180.400,-0.104
'[11:00:57.398 11/05/1995]',-0.006,0.002,0.001,180.400,-0.104
'[11:00:57.400 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.128
'[11:00:57.402 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.128
'[11:00:57.404 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.128
'[11:00:57.406 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.128
'[11:00:57.408 11/05/1995]',-0.006,0.002,0.001,180.400,-0.149
'[11:00:57.410 11/05/1995]',-0.006,0.002,0.012,180.400,-0.149
'[11:00:57.412 11/05/1995]',-0.006,-0.022,0.023,180.400,-0.149
'[11:00:57.414 11/05/1995]',-0.006,0.002,0.001,180.400,-0.149
'[11:00:57.416 11/05/1995]',-0.006,0.002,0.001,180.400,-0.172
'[11:00:57.418 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.172
'[11:00:57.420 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.172
'[11:00:57.422 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.172
'[11:00:57.424 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.192
'[11:00:57.426 11/05/1995]',-0.006,0.002,0.001,180.400,-0.192
'[11:00:57.428 11/05/1995]',0.001,0.002,0.023,180.400,-0.192
'[11:00:57.430 11/05/1995]',0.001,0.002,0.012,180.400,-0.192
'[11:00:57.432 11/05/1995]',-0.006,0.002,0.001,180.400,-0.211
'[11:00:57.434 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.211
'[11:00:57.436 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.211
'[11:00:57.438 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.211
'[11:00:57.440 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.230
'[11:00:57.442 11/05/1995]',-0.006,0.002,0.001,180.400,-0.230
'[11:00:57.444 11/05/1995]',0.001,0.002,0.023,180.400,-0.230
'[11:00:57.446 11/05/1995]',0.001,0.002,0.023,180.400,-0.230
'[11:00:57.448 11/05/1995]',0.001,0.002,0.012,180.400,-0.248
'[11:00:57.450 11/05/1995]',-0.006,0.002,0.001,180.400,-0.248
'[11:00:57.452 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.248
'[11:00:57.454 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.248
'[11:00:57.456 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.265
'[11:00:57.458 11/05/1995]',-0.006,0.002,0.001,180.400,-0.265
'[11:00:57.460 11/05/1995]',-0.006,0.002,0.023,180.400,-0.265
'[11:00:57.462 11/05/1995]',-0.006,0.002,0.023,180.400,-0.265
'[11:00:57.464 11/05/1995]',-0.006,0.002,0.012,180.400,-0.282
'[11:00:57.466 11/05/1995]',-0.012,0.025,0.001,180.400,-0.282
'[11:00:57.468 11/05/1995]',-0.012,0.050,-0.021,180.400,-0.282
'[11:00:57.470 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.282
'[11:00:57.472 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.298
'[11:00:57.474 11/05/1995]',-0.012,0.025,-0.010,180.400,-0.298
'[11:00:57.476 11/05/1995]',-0.012,0.025,0.001,180.400,-0.298
'[11:00:57.478 11/05/1995]',-0.006,0.002,0.023,180.400,-0.298
'[11:00:57.480 11/05/1995]',-0.006,0.002,0.023,180.400,-0.315
'[11:00:57.482 11/05/1995]',-0.006,0.002,0.012,180.400,-0.315
'[11:00:57.484 11/05/1995]',-0.006,0.025,0.001,180.400,-0.315
'[11:00:57.486 11/05/1995]',-0.012,0.025,-0.010,180.400,-0.315
'[11:00:57.488 11/05/1995]',-0.012,0.025,-0.021,180.400,-0.329
'[11:00:57.490 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.329
'[11:00:57.492 11/05/1995]',-0.025,0.002,0.001,180.400,-0.329
'[11:00:57.494 11/05/1995]',-0.025,0.002,0.001,180.400,-0.329
'[11:00:57.496 11/05/1995]',-0.031,0.002,0.001,180.400,-0.344
'[11:00:57.498 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.344
'[11:00:57.500 11/05/1995]',-0.056,0.002,-0.033,180.400,-0.344
'[11:00:57.502 11/05/1995]',-0.056,0.025,-0.055,180.400,-0.344
'[11:00:57.504 11/05/1995]',-0.056,0.025,-0.066,180.400,-0.357
'[11:00:57.506 11/05/1995]',-0.056,0.002,-0.055,180.400,-0.357
'[11:00:57.508 11/05/1995]',-0.056,0.002,-0.033,180.400,-0.357
'[11:00:57.510 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.357
'[11:00:57.512 11/05/1995]',-0.050,0.002,0.001,180.400,-0.372
'[11:00:57.514 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.372
'[11:00:57.516 11/05/1995]',-0.037,0.002,-0.021,180.400,-0.372
'[11:00:57.518 11/05/1995]',-0.037,0.002,-0.044,180.400,-0.372
'[11:00:57.520 11/05/1995]',-0.037,0.025,-0.055,180.400,-0.374
'[11:00:57.522 11/05/1995]',-0.050,0.002,-0.055,180.400,-0.374
'[11:00:57.524 11/05/1995]',-0.037,0.002,-0.033,180.400,-0.374
'[11:00:57.526 11/05/1995]',-0.031,0.002,-0.010,180.400,-0.374
'[11:00:57.528 11/05/1995]',-0.031,0.002,0.001,180.400,-0.388
'[11:00:57.530 11/05/1995]',-0.012,0.002,0.001,180.400,-0.388
'[11:00:57.532 11/05/1995]',-0.012,0.002,-0.010,180.400,-0.388
'[11:00:57.534 11/05/1995]',-0.012,0.025,-0.033,180.400,-0.388
